?pdgmlabel	?prop1	?val1
"dahalo-VAffPastSubjPerfective-lub"	"person"	"p3"
"dahalo-VAffPastSubjPerfective-lub"	"polarity"	"affirmative"
"dahalo-VAffPastSubjPerfective-lub"	"pos"	"verb"
"dahalo-VAffPastSubjPerfective-lub"	"tam"	"pastSubj"
"dahalo-VNegImprtv-lub"	"aspect"	"U"
"dahalo-VNegImprtv-lub"	"aspect"	"⊤"
"dahalo-VNegImprtv-lub"	"gender"	"⊤"
"dahalo-VNegImprtv-lub"	"ns#type"	"Term"
"dahalo-VNegImprtv-lub"	"number"	"⊤"
"dahalo-VNegImprtv-lub"	"person"	"⊤"
"dahalo-VNegImprtv-lub"	"polarity"	"negative"
"dahalo-VNegImprtv-lub"	"pos"	"verb"
"dahalo-VNegImprtv-lub"	"tam"	"imperative"
"dahalo-PBound"	"gender"	"f"
"dahalo-PBound"	"gender"	"m"
"dahalo-PBound"	"gender"	"⊤"
"dahalo-PBound"	"ns#type"	"Term"
"dahalo-PBound"	"number"	"pl"
"dahalo-PBound"	"number"	"sg"
"dahalo-PBound"	"person"	"p1"
"dahalo-PBound"	"person"	"p2"
"dahalo-PBound"	"person"	"p3"
"dahalo-PBound"	"pos"	"pronoun"
"dahalo-PBound"	"proClass"	"bound"
"dahalo-VAffJussImperfective-lub"	"aspect"	"imperfective"
"dahalo-VAffJussImperfective-lub"	"gender"	"f"
"dahalo-VAffJussImperfective-lub"	"gender"	"m"
"dahalo-VAffJussImperfective-lub"	"gender"	"⊤"
"dahalo-VAffJussImperfective-lub"	"ns#type"	"Term"
"dahalo-VAffJussImperfective-lub"	"number"	"pl"
"dahalo-VAffJussImperfective-lub"	"number"	"sg"
"dahalo-VAffJussImperfective-lub"	"person"	"p1"
"dahalo-VAffJussImperfective-lub"	"person"	"p2"
"dahalo-VAffJussImperfective-lub"	"person"	"p3"
"dahalo-VAffJussImperfective-lub"	"polarity"	"affirmative"
"dahalo-VAffJussImperfective-lub"	"pos"	"verb"
"dahalo-VAffJussImperfective-lub"	"tam"	"jussive"
"dahalo-VAffPastHabImperfective-lub"	"aspect"	"imperfective"
"dahalo-VAffPastHabImperfective-lub"	"gender"	"f"
"dahalo-VAffPastHabImperfective-lub"	"gender"	"m"
"dahalo-VAffPastHabImperfective-lub"	"gender"	"⊤"
"dahalo-VAffPastHabImperfective-lub"	"ns#type"	"Term"
"dahalo-VAffPastHabImperfective-lub"	"number"	"pl"
"dahalo-VAffPastHabImperfective-lub"	"number"	"sg"
"dahalo-VAffPastHabImperfective-lub"	"person"	"p1"
"dahalo-VAffPastHabImperfective-lub"	"person"	"p2"
"dahalo-VAffPastHabImperfective-lub"	"person"	"p3"
"dahalo-VAffPastHabImperfective-lub"	"polarity"	"affirmative"
"dahalo-VAffPastHabImperfective-lub"	"pos"	"verb"
"dahalo-VAffPastHabImperfective-lub"	"tam"	"pastHabitual"
"dahalo-VAffJussPerfective-lub"	"aspect"	"perfective"
"dahalo-VAffJussPerfective-lub"	"gender"	"f"
"dahalo-VAffJussPerfective-lub"	"gender"	"m"
"dahalo-VAffJussPerfective-lub"	"gender"	"⊤"
"dahalo-VAffJussPerfective-lub"	"ns#type"	"Term"
"dahalo-VAffJussPerfective-lub"	"number"	"pl"
"dahalo-VAffJussPerfective-lub"	"number"	"sg"
"dahalo-VAffJussPerfective-lub"	"person"	"p1"
"dahalo-VAffJussPerfective-lub"	"person"	"p2"
"dahalo-VAffJussPerfective-lub"	"person"	"p3"
"dahalo-VAffJussPerfective-lub"	"polarity"	"affirmative"
"dahalo-VAffJussPerfective-lub"	"pos"	"verb"
"dahalo-VAffJussPerfective-lub"	"tam"	"jussive"
"dahalo-VAffPastHabPerfective-lub"	"aspect"	"perfective"
"dahalo-VAffPastHabPerfective-lub"	"gender"	"f"
"dahalo-VAffPastHabPerfective-lub"	"gender"	"m"
"dahalo-VAffPastHabPerfective-lub"	"gender"	"⊤"
"dahalo-VAffPastHabPerfective-lub"	"ns#type"	"Term"
"dahalo-VAffPastHabPerfective-lub"	"number"	"pl"
"dahalo-VAffPastHabPerfective-lub"	"number"	"sg"
"dahalo-VAffPastHabPerfective-lub"	"person"	"p1"
"dahalo-VAffPastHabPerfective-lub"	"person"	"p2"
"dahalo-VAffPastHabPerfective-lub"	"person"	"p3"
"dahalo-VAffPastHabPerfective-lub"	"polarity"	"affirmative"
"dahalo-VAffPastHabPerfective-lub"	"pos"	"verb"
"dahalo-VAffPastHabPerfective-lub"	"tam"	"pastHabitual"
"dahalo-VAffPastGenPerfective-lub"	"aspect"	"perfective"
"dahalo-VAffPastGenPerfective-lub"	"gender"	"f"
"dahalo-VAffPastGenPerfective-lub"	"gender"	"m"
"dahalo-VAffPastGenPerfective-lub"	"gender"	"⊤"
"dahalo-VAffPastGenPerfective-lub"	"ns#type"	"Term"
"dahalo-VAffPastGenPerfective-lub"	"number"	"pl"
"dahalo-VAffPastGenPerfective-lub"	"number"	"sg"
"dahalo-VAffPastGenPerfective-lub"	"person"	"p1"
"dahalo-VAffPastGenPerfective-lub"	"person"	"p2"
"dahalo-VAffPastGenPerfective-lub"	"person"	"p3"
"dahalo-VAffPastGenPerfective-lub"	"polarity"	"affirmative"
"dahalo-VAffPastGenPerfective-lub"	"pos"	"verb"
"dahalo-VAffPastGenPerfective-lub"	"tam"	"pastGen"
"dahalo-VAffImprtvImperfective-lub"	"aspect"	"imperfective"
"dahalo-VAffImprtvImperfective-lub"	"gender"	"⊤"
"dahalo-VAffImprtvImperfective-lub"	"ns#type"	"Term"
"dahalo-VAffImprtvImperfective-lub"	"number"	"pl"
"dahalo-VAffImprtvImperfective-lub"	"number"	"sg"
"dahalo-VAffImprtvImperfective-lub"	"person"	"p2"
"dahalo-VAffImprtvImperfective-lub"	"polarity"	"affirmative"
"dahalo-VAffImprtvImperfective-lub"	"pos"	"verb"
"dahalo-VAffImprtvImperfective-lub"	"tam"	"imperative"
"dahalo-PReduced"	"gender"	"f"
"dahalo-PReduced"	"gender"	"m"
"dahalo-PReduced"	"gender"	"⊤"
"dahalo-PReduced"	"ns#type"	"Term"
"dahalo-PReduced"	"number"	"pl"
"dahalo-PReduced"	"number"	"sg"
"dahalo-PReduced"	"person"	"p1"
"dahalo-PReduced"	"person"	"p3"
"dahalo-PReduced"	"pos"	"pronoun"
"dahalo-PReduced"	"proClass"	"reduced"
"dahalo-VNegPastGen-lub"	"aspect"	"U"
"dahalo-VNegPastGen-lub"	"aspect"	"⊤"
"dahalo-VNegPastGen-lub"	"gender"	"f"
"dahalo-VNegPastGen-lub"	"gender"	"m"
"dahalo-VNegPastGen-lub"	"gender"	"⊤"
"dahalo-VNegPastGen-lub"	"ns#type"	"Term"
"dahalo-VNegPastGen-lub"	"number"	"pl"
"dahalo-VNegPastGen-lub"	"number"	"sg"
"dahalo-VNegPastGen-lub"	"person"	"p1"
"dahalo-VNegPastGen-lub"	"person"	"p2"
"dahalo-VNegPastGen-lub"	"person"	"p3"
"dahalo-VNegPastGen-lub"	"polarity"	"negative"
"dahalo-VNegPastGen-lub"	"pos"	"verb"
"dahalo-VNegPastGen-lub"	"tam"	"pastGen"
"dahalo-VNegPastHab-lub"	"aspect"	"U"
"dahalo-VNegPastHab-lub"	"aspect"	"⊤"
"dahalo-VNegPastHab-lub"	"gender"	"⊤"
"dahalo-VNegPastHab-lub"	"ns#type"	"Term"
"dahalo-VNegPastHab-lub"	"number"	"⊤"
"dahalo-VNegPastHab-lub"	"person"	"⊤"
"dahalo-VNegPastHab-lub"	"polarity"	"negative"
"dahalo-VNegPastHab-lub"	"pos"	"verb"
"dahalo-VNegPastHab-lub"	"tam"	"pastHabitual"
"dahalo-PPoss"	"gender"	"f"
"dahalo-PPoss"	"gender"	"m"
"dahalo-PPoss"	"gender"	"⊤"
"dahalo-PPoss"	"ns#type"	"Term"
"dahalo-PPoss"	"number"	"pl"
"dahalo-PPoss"	"number"	"sg"
"dahalo-PPoss"	"person"	"p1"
"dahalo-PPoss"	"person"	"p2"
"dahalo-PPoss"	"person"	"p3"
"dahalo-PPoss"	"pos"	"pronoun"
"dahalo-PPoss"	"proClass"	"possessive"
"dahalo-PPoss"	"type"	"f"
"dahalo-PPoss"	"type"	"m-or-pl"
"dahalo-VNegJussImperfective-lub"	"aspect"	"imperfective"
"dahalo-VNegJussImperfective-lub"	"gender"	"f"
"dahalo-VNegJussImperfective-lub"	"gender"	"m"
"dahalo-VNegJussImperfective-lub"	"gender"	"⊤"
"dahalo-VNegJussImperfective-lub"	"ns#type"	"Term"
"dahalo-VNegJussImperfective-lub"	"number"	"pl"
"dahalo-VNegJussImperfective-lub"	"number"	"sg"
"dahalo-VNegJussImperfective-lub"	"person"	"p1"
"dahalo-VNegJussImperfective-lub"	"person"	"p2"
"dahalo-VNegJussImperfective-lub"	"person"	"p3"
"dahalo-VNegJussImperfective-lub"	"polarity"	"negative"
"dahalo-VNegJussImperfective-lub"	"pos"	"verb"
"dahalo-VNegJussImperfective-lub"	"tam"	"jussive"
"dahalo-VNegNonPastSubj-lub"	"aspect"	"U"
"dahalo-VNegNonPastSubj-lub"	"aspect"	"⊤"
"dahalo-VNegNonPastSubj-lub"	"gender"	"⊤"
"dahalo-VNegNonPastSubj-lub"	"ns#type"	"Term"
"dahalo-VNegNonPastSubj-lub"	"number"	"⊤"
"dahalo-VNegNonPastSubj-lub"	"person"	"⊤"
"dahalo-VNegNonPastSubj-lub"	"polarity"	"negative"
"dahalo-VNegNonPastSubj-lub"	"pos"	"verb"
"dahalo-VNegNonPastSubj-lub"	"tam"	"nonPastSubj"
"dahalo-VAffImprtvPerfective-lub"	"aspect"	"perfective"
"dahalo-VAffImprtvPerfective-lub"	"gender"	"⊤"
"dahalo-VAffImprtvPerfective-lub"	"ns#type"	"Term"
"dahalo-VAffImprtvPerfective-lub"	"number"	"pl"
"dahalo-VAffImprtvPerfective-lub"	"number"	"sg"
"dahalo-VAffImprtvPerfective-lub"	"person"	"p2"
"dahalo-VAffImprtvPerfective-lub"	"polarity"	"affirmative"
"dahalo-VAffImprtvPerfective-lub"	"pos"	"verb"
"dahalo-VAffImprtvPerfective-lub"	"tam"	"imperative"
"dahalo-VAffNonPastSubj-lub"	"aspect"	"U"
"dahalo-VAffNonPastSubj-lub"	"aspect"	"⊤"
"dahalo-VAffNonPastSubj-lub"	"gender"	"f"
"dahalo-VAffNonPastSubj-lub"	"gender"	"m"
"dahalo-VAffNonPastSubj-lub"	"gender"	"⊤"
"dahalo-VAffNonPastSubj-lub"	"ns#type"	"Term"
"dahalo-VAffNonPastSubj-lub"	"number"	"pl"
"dahalo-VAffNonPastSubj-lub"	"number"	"sg"
"dahalo-VAffNonPastSubj-lub"	"person"	"p1"
"dahalo-VAffNonPastSubj-lub"	"person"	"p2"
"dahalo-VAffNonPastSubj-lub"	"person"	"p3"
"dahalo-VAffNonPastSubj-lub"	"polarity"	"affirmative"
"dahalo-VAffNonPastSubj-lub"	"pos"	"verb"
"dahalo-VAffNonPastSubj-lub"	"tam"	"nonPastSubj"
"dahalo-PInd"	"gender"	"f"
"dahalo-PInd"	"gender"	"m"
"dahalo-PInd"	"gender"	"⊤"
"dahalo-PInd"	"ns#type"	"Term"
"dahalo-PInd"	"number"	"pl"
"dahalo-PInd"	"number"	"sg"
"dahalo-PInd"	"person"	"p1"
"dahalo-PInd"	"person"	"p2"
"dahalo-PInd"	"person"	"p3"
"dahalo-PInd"	"pos"	"pronoun"
"dahalo-PInd"	"proClass"	"independent"
"dahalo-VSelector"	"ns#type"	"Term"
"dahalo-VSelector"	"pos"	"verb"
"dahalo-VSelector"	"selector"	"affirmative"
"dahalo-VSelector"	"selector"	"allative"
"dahalo-VSelector"	"selector"	"comitative"
"dahalo-VSelector"	"selector"	"far"
"dahalo-VSelector"	"selector"	"habitual"
"dahalo-VSelector"	"selector"	"here"
"dahalo-VSelector"	"selector"	"instrumental"
"dahalo-VSelector"	"selector"	"irrealis"
"dahalo-VSelector"	"selector"	"locative"
"dahalo-VSelector"	"selector"	"near"
"dahalo-VSelector"	"selector"	"negative"
"dahalo-VSelector"	"selector"	"past"
"dahalo-VSelector"	"selector"	"pcm"
"dahalo-VSelector"	"selector"	"perfect"
"dahalo-VSelector"	"selector"	"pro"
"dahalo-VSelector"	"selector"	"there"
"dahalo-VSelector"	"selector"	"ventive"
"dahalo-VSelector"	"selectorPosition"	"pos1"
"dahalo-VSelector"	"selectorPosition"	"pos2"
"dahalo-VSelector"	"selectorPosition"	"pos3"
"dahalo-VSelector"	"selectorPosition"	"pos4"
"dahalo-VSelector"	"selectorPosition"	"pos5"
"dahalo-VSelector"	"selectorPosition"	"pos6"
"dahalo-VSelector"	"selectorPosition"	"pos7"
"dahalo-VSelector"	"verbMorphClass"	"selector"
"dahalo-VAffPastSubjImperfective-lub"	"aspect"	"imperfective"
"dahalo-VAffPastSubjImperfective-lub"	"gender"	"f"
"dahalo-VAffPastSubjImperfective-lub"	"gender"	"m"
"dahalo-VAffPastSubjImperfective-lub"	"gender"	"⊤"
"dahalo-VAffPastSubjImperfective-lub"	"ns#type"	"Term"
"dahalo-VAffPastSubjImperfective-lub"	"number"	"pl"
"dahalo-VAffPastSubjImperfective-lub"	"number"	"sg"
"dahalo-VAffPastSubjImperfective-lub"	"person"	"p1"
"dahalo-VAffPastSubjImperfective-lub"	"person"	"p2"
"dahalo-VAffPastSubjImperfective-lub"	"person"	"p3"
"dahalo-VAffPastSubjImperfective-lub"	"polarity"	"affirmative"
"dahalo-VAffPastSubjImperfective-lub"	"pos"	"verb"
"dahalo-VAffPastSubjImperfective-lub"	"tam"	"pastSubj"
"dahalo-VAffPastGenImperfective-lub"	"aspect"	"imperfective"
"dahalo-VAffPastGenImperfective-lub"	"gender"	"f"
"dahalo-VAffPastGenImperfective-lub"	"gender"	"m"
"dahalo-VAffPastGenImperfective-lub"	"gender"	"⊤"
"dahalo-VAffPastGenImperfective-lub"	"ns#type"	"Term"
"dahalo-VAffPastGenImperfective-lub"	"number"	"pl"
"dahalo-VAffPastGenImperfective-lub"	"number"	"sg"
"dahalo-VAffPastGenImperfective-lub"	"person"	"p1"
"dahalo-VAffPastGenImperfective-lub"	"person"	"p2"
"dahalo-VAffPastGenImperfective-lub"	"person"	"p3"
"dahalo-VAffPastGenImperfective-lub"	"polarity"	"affirmative"
"dahalo-VAffPastGenImperfective-lub"	"pos"	"verb"
"dahalo-VAffPastGenImperfective-lub"	"tam"	"pastGen"
"dahalo-VNegJussPerfective-lub"	"aspect"	"perfective"
"dahalo-VNegJussPerfective-lub"	"gender"	"f"
"dahalo-VNegJussPerfective-lub"	"gender"	"m"
"dahalo-VNegJussPerfective-lub"	"gender"	"⊤"
"dahalo-VNegJussPerfective-lub"	"ns#type"	"Term"
"dahalo-VNegJussPerfective-lub"	"number"	"pl"
"dahalo-VNegJussPerfective-lub"	"number"	"sg"
"dahalo-VNegJussPerfective-lub"	"person"	"p1"
"dahalo-VNegJussPerfective-lub"	"person"	"p2"
"dahalo-VNegJussPerfective-lub"	"person"	"p3"
"dahalo-VNegJussPerfective-lub"	"polarity"	"negative"
"dahalo-VNegJussPerfective-lub"	"pos"	"verb"
"dahalo-VNegJussPerfective-lub"	"tam"	"jussive"
"dahalo-VNegPastSubj-lub"	"aspect"	"U"
"dahalo-VNegPastSubj-lub"	"aspect"	"⊤"
"dahalo-VNegPastSubj-lub"	"gender"	"⊤"
"dahalo-VNegPastSubj-lub"	"ns#type"	"Term"
"dahalo-VNegPastSubj-lub"	"number"	"⊤"
"dahalo-VNegPastSubj-lub"	"person"	"⊤"
"dahalo-VNegPastSubj-lub"	"polarity"	"negative"
"dahalo-VNegPastSubj-lub"	"pos"	"verb"
"dahalo-VNegPastSubj-lub"	"tam"	"pastSubj"
