?pdgmlabel	?prop1	?val1
"burji-VAffSimplePerfFocusType-mar"	"proType"	"id"
"burji-VAffSimplePerfFocusType-mar"	"proType"	"⊤"
"burji-VAffSimplePerfFocusType-mar"	"tam"	"simplePerfect"
"burji-VAffSimplePerfFocusType-mar"	"verbClass"	"focus"
"burji-VNegPresProg-it"	"gender"	"f"
"burji-VNegPresProg-it"	"gender"	"m"
"burji-VNegPresProg-it"	"gender"	"⊤"
"burji-VNegPresProg-it"	"ns#type"	"Term"
"burji-VNegPresProg-it"	"number"	"pl"
"burji-VNegPresProg-it"	"number"	"sg"
"burji-VNegPresProg-it"	"person"	"p1"
"burji-VNegPresProg-it"	"person"	"p2"
"burji-VNegPresProg-it"	"person"	"p3"
"burji-VNegPresProg-it"	"polarity"	"negative"
"burji-VNegPresProg-it"	"pos"	"verb"
"burji-VNegPresProg-it"	"tam"	"presentProgressive"
"burji-VSubjMarkers"	"gender"	"f"
"burji-VSubjMarkers"	"gender"	"m"
"burji-VSubjMarkers"	"gender"	"⊤"
"burji-VSubjMarkers"	"ns#type"	"Term"
"burji-VSubjMarkers"	"number"	"pl"
"burji-VSubjMarkers"	"number"	"sg"
"burji-VSubjMarkers"	"person"	"p1"
"burji-VSubjMarkers"	"person"	"p2"
"burji-VSubjMarkers"	"person"	"p3"
"burji-VSubjMarkers"	"pos"	"verb"
"burji-VSubjMarkers"	"proType"	"id"
"burji-VSubjMarkers"	"proType"	"⊤"
"burji-VSubjMarkers"	"tam"	"imperfect"
"burji-VSubjMarkers"	"tam"	"perfect"
"burji-VSubjMarkers"	"verbMorphClass"	"subjMarkers"
"burji-VAffImperfect-it"	"gender"	"f"
"burji-VAffImperfect-it"	"gender"	"m"
"burji-VAffImperfect-it"	"gender"	"⊤"
"burji-VAffImperfect-it"	"ns#type"	"Term"
"burji-VAffImperfect-it"	"number"	"pl"
"burji-VAffImperfect-it"	"number"	"sg"
"burji-VAffImperfect-it"	"person"	"p1"
"burji-VAffImperfect-it"	"person"	"p2"
"burji-VAffImperfect-it"	"person"	"p3"
"burji-VAffImperfect-it"	"polarity"	"affirmative"
"burji-VAffImperfect-it"	"pos"	"verb"
"burji-VAffImperfect-it"	"tam"	"imperfect"
"burji-VAffFutIntensiveCompound-mar"	"gender"	"f"
"burji-VAffFutIntensiveCompound-mar"	"gender"	"m"
"burji-VAffFutIntensiveCompound-mar"	"gender"	"⊤"
"burji-VAffFutIntensiveCompound-mar"	"ns#type"	"Term"
"burji-VAffFutIntensiveCompound-mar"	"number"	"pl"
"burji-VAffFutIntensiveCompound-mar"	"number"	"sg"
"burji-VAffFutIntensiveCompound-mar"	"person"	"p1"
"burji-VAffFutIntensiveCompound-mar"	"person"	"p2"
"burji-VAffFutIntensiveCompound-mar"	"person"	"p3"
"burji-VAffFutIntensiveCompound-mar"	"polarity"	"affirmative"
"burji-VAffFutIntensiveCompound-mar"	"pos"	"verb"
"burji-VAffFutIntensiveCompound-mar"	"proType"	"wPro"
"burji-VAffFutIntensiveCompound-mar"	"proType"	"woPro"
"burji-VAffFutIntensiveCompound-mar"	"proType"	"⊤"
"burji-VAffFutIntensiveCompound-mar"	"tam"	"futureIntensive"
"burji-VAffInterrogative-mar"	"ns#type"	"Term"
"burji-VAffInterrogative-mar"	"polarity"	"affirmative"
"burji-VAffInterrogative-mar"	"pos"	"verb"
"burji-VAffInterrogative-mar"	"verbClass"	"interrogative"
"burji-VAffImperfect-d'uw"	"gender"	"f"
"burji-VAffImperfect-d'uw"	"gender"	"m"
"burji-VAffImperfect-d'uw"	"gender"	"⊤"
"burji-VAffImperfect-d'uw"	"ns#type"	"Term"
"burji-VAffImperfect-d'uw"	"number"	"pl"
"burji-VAffImperfect-d'uw"	"number"	"sg"
"burji-VAffImperfect-d'uw"	"person"	"p1"
"burji-VAffImperfect-d'uw"	"person"	"p2"
"burji-VAffImperfect-d'uw"	"person"	"p3"
"burji-VAffImperfect-d'uw"	"polarity"	"affirmative"
"burji-VAffImperfect-d'uw"	"pos"	"verb"
"burji-VAffImperfect-d'uw"	"tam"	"imperfect"
"burji-PInterr"	"interrClass"	"how"
"burji-PInterr"	"interrClass"	"how_many"
"burji-PInterr"	"interrClass"	"what"
"burji-PInterr"	"interrClass"	"when"
"burji-PInterr"	"interrClass"	"where"
"burji-PInterr"	"interrClass"	"who"
"burji-PInterr"	"ns#type"	"Term"
"burji-PInterr"	"pos"	"pronoun"
"burji-PInterr"	"proClass"	"interrogative"
"burji-VAffInfinitive"	"ns#type"	"Term"
"burji-VAffInfinitive"	"polarity"	"affirmative"
"burji-VAffInfinitive"	"pos"	"verb"
"burji-VAffInfinitive"	"tam"	"infinitive"
"burji-VAffPassPresPerf-nak'"	"dervStem"	"passive"
"burji-VAffPassPresPerf-nak'"	"gender"	"f"
"burji-VAffPassPresPerf-nak'"	"gender"	"m"
"burji-VAffPassPresPerf-nak'"	"gender"	"⊤"
"burji-VAffPassPresPerf-nak'"	"ns#type"	"Term"
"burji-VAffPassPresPerf-nak'"	"number"	"pl"
"burji-VAffPassPresPerf-nak'"	"number"	"sg"
"burji-VAffPassPresPerf-nak'"	"person"	"p1"
"burji-VAffPassPresPerf-nak'"	"person"	"p2"
"burji-VAffPassPresPerf-nak'"	"person"	"p3"
"burji-VAffPassPresPerf-nak'"	"polarity"	"affirmative"
"burji-VAffPassPresPerf-nak'"	"pos"	"verb"
"burji-VAffPassPresPerf-nak'"	"tam"	"presentPerfect"
"burji-VAffPerfProgCompound-mar"	"gender"	"f"
"burji-VAffPerfProgCompound-mar"	"gender"	"m"
"burji-VAffPerfProgCompound-mar"	"gender"	"⊤"
"burji-VAffPerfProgCompound-mar"	"ns#type"	"Term"
"burji-VAffPerfProgCompound-mar"	"number"	"pl"
"burji-VAffPerfProgCompound-mar"	"number"	"sg"
"burji-VAffPerfProgCompound-mar"	"person"	"p1"
"burji-VAffPerfProgCompound-mar"	"person"	"p2"
"burji-VAffPerfProgCompound-mar"	"person"	"p3"
"burji-VAffPerfProgCompound-mar"	"polarity"	"affirmative"
"burji-VAffPerfProgCompound-mar"	"pos"	"verb"
"burji-VAffPerfProgCompound-mar"	"proType"	"id"
"burji-VAffPerfProgCompound-mar"	"proType"	"wPro"
"burji-VAffPerfProgCompound-mar"	"proType"	"woPro"
"burji-VAffPerfProgCompound-mar"	"proType"	"⊤"
"burji-VAffPerfProgCompound-mar"	"tam"	"perfectProgressive"
"burji-VAff"	"ns#type"	"Term"
"burji-VAff"	"polarity"	"affirmative"
"burji-VAff"	"pos"	"verb"
"burji-VAffPresProgCompound-mar"	"gender"	"f"
"burji-VAffPresProgCompound-mar"	"gender"	"m"
"burji-VAffPresProgCompound-mar"	"gender"	"⊤"
"burji-VAffPresProgCompound-mar"	"ns#type"	"Term"
"burji-VAffPresProgCompound-mar"	"number"	"pl"
"burji-VAffPresProgCompound-mar"	"number"	"sg"
"burji-VAffPresProgCompound-mar"	"polarity"	"affirmative"
"burji-VAffPresProgCompound-mar"	"pos"	"verb"
"burji-VAffPresProgCompound-mar"	"present"	"p1"
"burji-VAffPresProgCompound-mar"	"present"	"p2"
"burji-VAffPresProgCompound-mar"	"present"	"p3"
"burji-VAffPresProgCompound-mar"	"proType"	"wPro"
"burji-VAffPresProgCompound-mar"	"proType"	"woPro"
"burji-VAffPresProgCompound-mar"	"proType"	"⊤"
"burji-VAffPresProgCompound-mar"	"tam"	"presentProgressive"
"burji-VAffSimplePerfect-d'uw"	"gender"	"f"
"burji-VAffSimplePerfect-d'uw"	"gender"	"m"
"burji-VAffSimplePerfect-d'uw"	"gender"	"⊤"
"burji-VAffSimplePerfect-d'uw"	"ns#type"	"Term"
"burji-VAffSimplePerfect-d'uw"	"number"	"pl"
"burji-VAffSimplePerfect-d'uw"	"number"	"sg"
"burji-VAffSimplePerfect-d'uw"	"person"	"p1"
"burji-VAffSimplePerfect-d'uw"	"person"	"p2"
"burji-VAffSimplePerfect-d'uw"	"person"	"p3"
"burji-VAffSimplePerfect-d'uw"	"polarity"	"affirmative"
"burji-VAffSimplePerfect-d'uw"	"pos"	"verb"
"burji-VAffSimplePerfect-d'uw"	"tam"	"simplePerfect"
"burji-VNegPastProg-it"	"gender"	"f"
"burji-VNegPastProg-it"	"gender"	"⊤"
"burji-VNegPastProg-it"	"ns#type"	"Term"
"burji-VNegPastProg-it"	"number"	"pl"
"burji-VNegPastProg-it"	"number"	"sg"
"burji-VNegPastProg-it"	"person"	"p1"
"burji-VNegPastProg-it"	"person"	"p2"
"burji-VNegPastProg-it"	"person"	"p3"
"burji-VNegPastProg-it"	"polarity"	"negative"
"burji-VNegPastProg-it"	"pos"	"verb"
"burji-VNegPastProg-it"	"tam"	"pastProgressive"
"burji-VAffImperfect-mar"	"gender"	"f"
"burji-VAffImperfect-mar"	"gender"	"m"
"burji-VAffImperfect-mar"	"gender"	"⊤"
"burji-VAffImperfect-mar"	"ns#type"	"Term"
"burji-VAffImperfect-mar"	"number"	"pl"
"burji-VAffImperfect-mar"	"number"	"sg"
"burji-VAffImperfect-mar"	"person"	"p1"
"burji-VAffImperfect-mar"	"person"	"p2"
"burji-VAffImperfect-mar"	"person"	"p3"
"burji-VAffImperfect-mar"	"polarity"	"affirmative"
"burji-VAffImperfect-mar"	"pos"	"verb"
"burji-VAffImperfect-mar"	"proType"	"wPro"
"burji-VAffImperfect-mar"	"proType"	"woPro"
"burji-VAffImperfect-mar"	"proType"	"⊤"
"burji-VAffImperfect-mar"	"tam"	"imperfect"
"burji-PPoss"	"caseHead"	"absolutive"
"burji-PPoss"	"caseHead"	"nominative"
"burji-PPoss"	"gender"	"f"
"burji-PPoss"	"gender"	"m"
"burji-PPoss"	"gender"	"⊤"
"burji-PPoss"	"genderHead"	"f"
"burji-PPoss"	"genderHead"	"m"
"burji-PPoss"	"genderPoss"	"f"
"burji-PPoss"	"genderPoss"	"m"
"burji-PPoss"	"genderPoss"	"⊤"
"burji-PPoss"	"ns#type"	"Term"
"burji-PPoss"	"number"	"pl"
"burji-PPoss"	"number"	"sg"
"burji-PPoss"	"person"	"p1"
"burji-PPoss"	"person"	"p2"
"burji-PPoss"	"person"	"p3"
"burji-PPoss"	"pos"	"pronoun"
"burji-PPoss"	"proClass"	"possessive"
"burji-VNegImprtv-mar"	"ns#type"	"Term"
"burji-VNegImprtv-mar"	"number"	"pl"
"burji-VNegImprtv-mar"	"number"	"sg"
"burji-VNegImprtv-mar"	"polarity"	"negative"
"burji-VNegImprtv-mar"	"pos"	"verb"
"burji-VNegImprtv-mar"	"tam"	"imperative"
"burji-VNegSimplePerf-it"	"gender"	"f"
"burji-VNegSimplePerf-it"	"gender"	"m"
"burji-VNegSimplePerf-it"	"gender"	"⊤"
"burji-VNegSimplePerf-it"	"ns#type"	"Term"
"burji-VNegSimplePerf-it"	"number"	"pl"
"burji-VNegSimplePerf-it"	"number"	"sg"
"burji-VNegSimplePerf-it"	"person"	"p1"
"burji-VNegSimplePerf-it"	"person"	"p2"
"burji-VNegSimplePerf-it"	"person"	"p3"
"burji-VNegSimplePerf-it"	"polarity"	"negative"
"burji-VNegSimplePerf-it"	"pos"	"verb"
"burji-VNegSimplePerf-it"	"tam"	"simplePerfect"
"gedeo-VDervStem"	"dervStem"	"benefactive"
"gedeo-VDervStem"	"dervStem"	"causative1"
"gedeo-VDervStem"	"dervStem"	"causative2"
"gedeo-VDervStem"	"dervStem"	"passive"
"gedeo-VDervStem"	"dervStem"	"reduplicated"
"gedeo-VDervStem"	"ns#type"	"Term"
"gedeo-VDervStem"	"pos"	"verb"
"gedeo-VDervStem"	"verbMorphClass"	"dervStem"
"burji-VAffSimplePerf-mar"	"focus"	"defective"
"burji-VAffSimplePerf-mar"	"focus"	"full"
"burji-VAffSimplePerf-mar"	"gender"	"f"
"burji-VAffSimplePerf-mar"	"gender"	"m"
"burji-VAffSimplePerf-mar"	"gender"	"⊤"
"burji-VAffSimplePerf-mar"	"ns#type"	"Term"
"burji-VAffSimplePerf-mar"	"number"	"pl"
"burji-VAffSimplePerf-mar"	"number"	"sg"
"burji-VAffSimplePerf-mar"	"person"	"p1"
"burji-VAffSimplePerf-mar"	"person"	"p2"
"burji-VAffSimplePerf-mar"	"person"	"p3"
"burji-VAffSimplePerf-mar"	"polarity"	"affirmative"
"burji-VAffSimplePerf-mar"	"pos"	"verb"
"burji-VAffSimplePerf-mar"	"proType"	"wPro"
"burji-VAffSimplePerf-mar"	"proType"	"woPro"
"burji-VAffSimplePerf-mar"	"proType"	"⊤"
"burji-VAffSimplePerf-mar"	"tam"	"simplePerfect"
"burji-VAffImperfProgCompound-mar"	"gender"	"f"
"burji-VAffImperfProgCompound-mar"	"gender"	"m"
"burji-VAffImperfProgCompound-mar"	"gender"	"⊤"
"burji-VAffImperfProgCompound-mar"	"ns#type"	"Term"
"burji-VAffImperfProgCompound-mar"	"number"	"pl"
"burji-VAffImperfProgCompound-mar"	"number"	"sg"
"burji-VAffImperfProgCompound-mar"	"person"	"p1"
"burji-VAffImperfProgCompound-mar"	"person"	"p2"
"burji-VAffImperfProgCompound-mar"	"person"	"p3"
"burji-VAffImperfProgCompound-mar"	"polarity"	"affirmative"
"burji-VAffImperfProgCompound-mar"	"pos"	"verb"
"burji-VAffImperfProgCompound-mar"	"proType"	"wPro"
"burji-VAffImperfProgCompound-mar"	"proType"	"woPro"
"burji-VAffImperfProgCompound-mar"	"proType"	"⊤"
"burji-VAffImperfProgCompound-mar"	"tam"	"imperfectProgressive"
"burji-VNegJuss-mar"	"gender"	"f"
"burji-VNegJuss-mar"	"gender"	"m"
"burji-VNegJuss-mar"	"gender"	"⊤"
"burji-VNegJuss-mar"	"ns#type"	"Term"
"burji-VNegJuss-mar"	"number"	"pl"
"burji-VNegJuss-mar"	"number"	"sg"
"burji-VNegJuss-mar"	"person"	"p1"
"burji-VNegJuss-mar"	"person"	"p3"
"burji-VNegJuss-mar"	"polarity"	"negative"
"burji-VNegJuss-mar"	"pos"	"verb"
"burji-VNegJuss-mar"	"tam"	"jussive"
"burji-VAffSimplePerfect-intey"	"gender"	"f"
"burji-VAffSimplePerfect-intey"	"gender"	"m"
"burji-VAffSimplePerfect-intey"	"gender"	"⊤"
"burji-VAffSimplePerfect-intey"	"ns#type"	"Term"
"burji-VAffSimplePerfect-intey"	"number"	"pl"
"burji-VAffSimplePerfect-intey"	"number"	"sg"
"burji-VAffSimplePerfect-intey"	"person"	"p1"
"burji-VAffSimplePerfect-intey"	"person"	"p2"
"burji-VAffSimplePerfect-intey"	"person"	"p3"
"burji-VAffSimplePerfect-intey"	"polarity"	"affirmative"
"burji-VAffSimplePerfect-intey"	"pos"	"verb"
"burji-VAffSimplePerfect-intey"	"tam"	"simplePerfect"
"burji-VAffPresPerfCompound-mar"	"gender"	"f"
"burji-VAffPresPerfCompound-mar"	"gender"	"m"
"burji-VAffPresPerfCompound-mar"	"gender"	"⊤"
"burji-VAffPresPerfCompound-mar"	"ns#type"	"Term"
"burji-VAffPresPerfCompound-mar"	"number"	"pl"
"burji-VAffPresPerfCompound-mar"	"number"	"sg"
"burji-VAffPresPerfCompound-mar"	"person"	"p1"
"burji-VAffPresPerfCompound-mar"	"person"	"p2"
"burji-VAffPresPerfCompound-mar"	"person"	"p3"
"burji-VAffPresPerfCompound-mar"	"polarity"	"affirmative"
"burji-VAffPresPerfCompound-mar"	"pos"	"verb"
"burji-VAffPresPerfCompound-mar"	"proType"	"id"
"burji-VAffPresPerfCompound-mar"	"proType"	"wPro"
"burji-VAffPresPerfCompound-mar"	"proType"	"woPro"
"burji-VAffPresPerfCompound-mar"	"proType"	"⊤"
"burji-VAffPresPerfCompound-mar"	"tam"	"presentPerfect"
"burji-VAffImperfect-ba'"	"gender"	"f"
"burji-VAffImperfect-ba'"	"gender"	"m"
"burji-VAffImperfect-ba'"	"gender"	"⊤"
"burji-VAffImperfect-ba'"	"ns#type"	"Term"
"burji-VAffImperfect-ba'"	"number"	"pl"
"burji-VAffImperfect-ba'"	"number"	"sg"
"burji-VAffImperfect-ba'"	"person"	"p1"
"burji-VAffImperfect-ba'"	"person"	"p2"
"burji-VAffImperfect-ba'"	"person"	"p3"
"burji-VAffImperfect-ba'"	"polarity"	"affirmative"
"burji-VAffImperfect-ba'"	"pos"	"verb"
"burji-VAffImperfect-ba'"	"tam"	"imperfect"
"burji-VAffPresPerf-it"	"gender"	"f"
"burji-VAffPresPerf-it"	"gender"	"m"
"burji-VAffPresPerf-it"	"gender"	"⊤"
"burji-VAffPresPerf-it"	"ns#type"	"Term"
"burji-VAffPresPerf-it"	"number"	"pl"
"burji-VAffPresPerf-it"	"number"	"sg"
"burji-VAffPresPerf-it"	"person"	"p1"
"burji-VAffPresPerf-it"	"person"	"p2"
"burji-VAffPresPerf-it"	"person"	"p3"
"burji-VAffPresPerf-it"	"polarity"	"affirmative"
"burji-VAffPresPerf-it"	"pos"	"verb"
"burji-VAffPresPerf-it"	"tam"	"presentPerfect"
"burji-VNegPerfect-mar"	"gender"	"f"
"burji-VNegPerfect-mar"	"gender"	"m"
"burji-VNegPerfect-mar"	"gender"	"⊤"
"burji-VNegPerfect-mar"	"ns#type"	"Term"
"burji-VNegPerfect-mar"	"number"	"pl"
"burji-VNegPerfect-mar"	"number"	"sg"
"burji-VNegPerfect-mar"	"person"	"p1"
"burji-VNegPerfect-mar"	"person"	"p2"
"burji-VNegPerfect-mar"	"person"	"p3"
"burji-VNegPerfect-mar"	"polarity"	"negative"
"burji-VNegPerfect-mar"	"pos"	"verb"
"burji-VNegPerfect-mar"	"proType"	"wPro"
"burji-VNegPerfect-mar"	"proType"	"woPro"
"burji-VNegPerfect-mar"	"proType"	"⊤"
"burji-VNegPerfect-mar"	"tam"	"perfect"
"burji-VNegImperfect-mar"	"gender"	"f"
"burji-VNegImperfect-mar"	"gender"	"m"
"burji-VNegImperfect-mar"	"gender"	"⊤"
"burji-VNegImperfect-mar"	"ns#type"	"Term"
"burji-VNegImperfect-mar"	"number"	"pl"
"burji-VNegImperfect-mar"	"number"	"sg"
"burji-VNegImperfect-mar"	"person"	"p1"
"burji-VNegImperfect-mar"	"person"	"p2"
"burji-VNegImperfect-mar"	"person"	"p3"
"burji-VNegImperfect-mar"	"polarity"	"negative"
"burji-VNegImperfect-mar"	"pos"	"verb"
"burji-VNegImperfect-mar"	"proType"	"wPro"
"burji-VNegImperfect-mar"	"proType"	"woPro"
"burji-VNegImperfect-mar"	"proType"	"⊤"
"burji-VNegImperfect-mar"	"tam"	"imperfect"
"burji-VAffPluPerfCompound-mar"	"gender"	"f"
"burji-VAffPluPerfCompound-mar"	"gender"	"m"
"burji-VAffPluPerfCompound-mar"	"gender"	"⊤"
"burji-VAffPluPerfCompound-mar"	"ns#type"	"Term"
"burji-VAffPluPerfCompound-mar"	"number"	"pl"
"burji-VAffPluPerfCompound-mar"	"number"	"sg"
"burji-VAffPluPerfCompound-mar"	"person"	"p1"
"burji-VAffPluPerfCompound-mar"	"person"	"p2"
"burji-VAffPluPerfCompound-mar"	"person"	"p3"
"burji-VAffPluPerfCompound-mar"	"polarity"	"affirmative"
"burji-VAffPluPerfCompound-mar"	"pos"	"verb"
"burji-VAffPluPerfCompound-mar"	"proType"	"id"
"burji-VAffPluPerfCompound-mar"	"proType"	"wPro"
"burji-VAffPluPerfCompound-mar"	"proType"	"woPro"
"burji-VAffPluPerfCompound-mar"	"proType"	"⊤"
"burji-VAffPluPerfCompound-mar"	"tam"	"pluperfect"
"burji-VAffSimplePerfIrreg-beeh"	"gender"	"f"
"burji-VAffSimplePerfIrreg-beeh"	"gender"	"m"
"burji-VAffSimplePerfIrreg-beeh"	"gender"	"⊤"
"burji-VAffSimplePerfIrreg-beeh"	"ns#type"	"Term"
"burji-VAffSimplePerfIrreg-beeh"	"number"	"pl"
"burji-VAffSimplePerfIrreg-beeh"	"number"	"sg"
"burji-VAffSimplePerfIrreg-beeh"	"person"	"p1"
"burji-VAffSimplePerfIrreg-beeh"	"person"	"p2"
"burji-VAffSimplePerfIrreg-beeh"	"person"	"p3"
"burji-VAffSimplePerfIrreg-beeh"	"polarity"	"affirmative"
"burji-VAffSimplePerfIrreg-beeh"	"pos"	"verb"
"burji-VAffSimplePerfIrreg-beeh"	"proType"	"wPro"
"burji-VAffSimplePerfIrreg-beeh"	"proType"	"woPro"
"burji-VAffSimplePerfIrreg-beeh"	"proType"	"⊤"
"burji-VAffSimplePerfIrreg-beeh"	"tam"	"simplePerfect"
"burji-PInd"	"gender"	"f"
"burji-PInd"	"gender"	"m"
"burji-PInd"	"gender"	"⊤"
"burji-PInd"	"ns#type"	"Term"
"burji-PInd"	"number"	"pl"
"burji-PInd"	"number"	"sg"
"burji-PInd"	"person"	"p1"
"burji-PInd"	"person"	"p2"
"burji-PInd"	"person"	"p3"
"burji-PInd"	"pos"	"pronoun"
"burji-PInd"	"proClass"	"independent"
"burji-PInd"	"type"	"absolutive"
"burji-PInd"	"type"	"nominative"
"burji-PInd"	"type"	"object"
"burji-VAffJuss-mar"	"clauseMarker"	"noParticle"
"burji-VAffJuss-mar"	"clauseMarker"	"particle"
"burji-VAffJuss-mar"	"gender"	"f"
"burji-VAffJuss-mar"	"gender"	"m"
"burji-VAffJuss-mar"	"gender"	"⊤"
"burji-VAffJuss-mar"	"ns#type"	"Term"
"burji-VAffJuss-mar"	"number"	"pl"
"burji-VAffJuss-mar"	"number"	"sg"
"burji-VAffJuss-mar"	"person"	"p1"
"burji-VAffJuss-mar"	"person"	"p3"
"burji-VAffJuss-mar"	"polarity"	"affirmative"
"burji-VAffJuss-mar"	"pos"	"verb"
"burji-VAffJuss-mar"	"proType"	"wPro"
"burji-VAffJuss-mar"	"proType"	"woPro"
"burji-VAffJuss-mar"	"proType"	"⊤"
"burji-VAffJuss-mar"	"tam"	"jussive"
"burji-VNegImperfect-it"	"gender"	"f"
"burji-VNegImperfect-it"	"gender"	"m"
"burji-VNegImperfect-it"	"gender"	"⊤"
