?pos	?property	?value	?pdgmlabel
"verb"	"inflClass"	"class2"	"gawwada-VImprtvTemplate"
"verb"	"inflClass"	"class2"	"gawwada-VPerfectiveFutureTemplate"
"verb"	"inflClass"	"class2"	"gawwada-VPerfectiveHabitualTemplate"
"verb"	"inflClass"	"class2"	"gawwada-VPerfectiveTemplate"
"verb"	"inflClass"	"class2"	"gawwada-VPerfectiveTemplate-ass"
"verb"	"ns#type"	"Term"	"gawwada-VAffJussive-ass"
"verb"	"ns#type"	"Term"	"gawwada-VConsecutivePartialPdgm"
"verb"	"ns#type"	"Term"	"gawwada-VConsecutiveTemplate"
"verb"	"ns#type"	"Term"	"gawwada-VDervStems"
"verb"	"ns#type"	"Term"	"gawwada-VFocusStructure"
"verb"	"ns#type"	"Term"	"gawwada-VImperfectiveFutureTemplate"
"verb"	"ns#type"	"Term"	"gawwada-VImperfectiveHabitualTemplate"
"verb"	"ns#type"	"Term"	"gawwada-VImperfectiveTemplate"
"verb"	"ns#type"	"Term"	"gawwada-VImprtvExx"
"verb"	"ns#type"	"Term"	"gawwada-VImprtvTemplate"
"verb"	"ns#type"	"Term"	"gawwada-VNegFutureTemplate"
"verb"	"ns#type"	"Term"	"gawwada-VNegHabitualTemplate"
"verb"	"ns#type"	"Term"	"gawwada-VNegImprtvExx"
"verb"	"ns#type"	"Term"	"gawwada-VNegJussive-ass"
"verb"	"ns#type"	"Term"	"gawwada-VNegPast-ass"
"verb"	"ns#type"	"Term"	"gawwada-VNegPresent-ass"
"verb"	"ns#type"	"Term"	"gawwada-VNegTemplate"
"verb"	"ns#type"	"Term"	"gawwada-VPerfectiveFutureTemplate"
"verb"	"ns#type"	"Term"	"gawwada-VPerfectiveHabitualTemplate"
"verb"	"ns#type"	"Term"	"gawwada-VPerfectiveTemplate"
"verb"	"ns#type"	"Term"	"gawwada-VPerfectiveTemplate-ass"
"verb"	"pdgmType"	"template"	"gawwada-VConsecutiveTemplate"
"verb"	"pdgmType"	"template"	"gawwada-VImperfectiveFutureTemplate"
"verb"	"pdgmType"	"template"	"gawwada-VImperfectiveHabitualTemplate"
"verb"	"pdgmType"	"template"	"gawwada-VImperfectiveTemplate"
"verb"	"pdgmType"	"template"	"gawwada-VImprtvTemplate"
"verb"	"pdgmType"	"template"	"gawwada-VNegFutureTemplate"
"verb"	"pdgmType"	"template"	"gawwada-VNegHabitualTemplate"
"verb"	"pdgmType"	"template"	"gawwada-VNegTemplate"
"verb"	"pdgmType"	"template"	"gawwada-VPerfectiveFutureTemplate"
"verb"	"pdgmType"	"template"	"gawwada-VPerfectiveHabitualTemplate"
"verb"	"pdgmType"	"template"	"gawwada-VPerfectiveTemplate"
"verb"	"pdgmType"	"template"	"gawwada-VPerfectiveTemplate-ass"
"verb"	"polarity"	"negative"	"gawwada-VNegFutureTemplate"
"verb"	"polarity"	"negative"	"gawwada-VNegHabitualTemplate"
"verb"	"polarity"	"negative"	"gawwada-VNegImprtvExx"
"verb"	"polarity"	"negative"	"gawwada-VNegTemplate"
"verb"	"proClasspolarity"	"affirmative"	"gawwada-VAffJussive-ass"
"verb"	"proClasspolarity"	"negative"	"gawwada-VNegJussive-ass"
"verb"	"proClasspolarity"	"negative"	"gawwada-VNegPast-ass"
"verb"	"proClasspolarity"	"negative"	"gawwada-VNegPresent-ass"
"verb"	"tense1"	"consecutive"	"gawwada-VConsecutivePartialPdgm"
"verb"	"tense1"	"consecutive"	"gawwada-VConsecutiveTemplate"
"verb"	"tense1"	"imperative"	"gawwada-VImprtvExx"
"verb"	"tense1"	"imperative"	"gawwada-VImprtvTemplate"
"verb"	"tense1"	"imperative"	"gawwada-VNegImprtvExx"
"verb"	"tense1"	"imperfective"	"gawwada-VImperfectiveFutureTemplate"
"verb"	"tense1"	"imperfective"	"gawwada-VImperfectiveHabitualTemplate"
"verb"	"tense1"	"imperfective"	"gawwada-VImperfectiveTemplate"
"verb"	"tense1"	"jussive"	"gawwada-VAffJussive-ass"
"verb"	"tense1"	"jussive"	"gawwada-VNegJussive-ass"
"verb"	"tense1"	"past"	"gawwada-VNegFutureTemplate"
"verb"	"tense1"	"past"	"gawwada-VNegHabitualTemplate"
"verb"	"tense1"	"past"	"gawwada-VNegPast-ass"
"verb"	"tense1"	"past"	"gawwada-VNegTemplate"
"verb"	"tense1"	"perfective"	"gawwada-VPerfectiveFutureTemplate"
"verb"	"tense1"	"perfective"	"gawwada-VPerfectiveHabitualTemplate"
"verb"	"tense1"	"perfective"	"gawwada-VPerfectiveTemplate"
"verb"	"tense1"	"perfective"	"gawwada-VPerfectiveTemplate-ass"
"verb"	"tense1"	"present"	"gawwada-VNegFutureTemplate"
"verb"	"tense1"	"present"	"gawwada-VNegHabitualTemplate"
"verb"	"tense1"	"present"	"gawwada-VNegPresent-ass"
"verb"	"tense1"	"present"	"gawwada-VNegTemplate"
"verb"	"tense2"	"future"	"gawwada-VImperfectiveFutureTemplate"
"verb"	"tense2"	"future"	"gawwada-VNegFutureTemplate"
"verb"	"tense2"	"future"	"gawwada-VPerfectiveFutureTemplate"
"verb"	"tense2"	"habitual"	"gawwada-VImperfectiveHabitualTemplate"
"verb"	"tense2"	"habitual"	"gawwada-VNegHabitualTemplate"
"verb"	"tense2"	"habitual"	"gawwada-VPerfectiveHabitualTemplate"
"verb"	"verbMorphClass"	"dervStem"	"gawwada-VDervStems"
"verb"	"verbMorphClass"	"exx"	"gawwada-VImprtvExx"
"verb"	"verbMorphClass"	"exx"	"gawwada-VNegImprtvExx"
"verb"	"verbMorphClass"	"focusStructure"	"gawwada-VFocusStructure"
"verb"	"verbMorphClass"	"partialPdgm"	"gawwada-VConsecutivePartialPdgm"
