?pdgmlabel	?prop1	?val1
"yemsa-VConj1AffImperf-am"	"person"	"p3"
"yemsa-VConj1AffImperf-am"	"polarity"	"affirmative"
"yemsa-VConj1AffImperf-am"	"pos"	"verb"
"yemsa-VConj1AffImperf-am"	"tam"	"imperfect"
"yemsa-VConj2AffGerPresMonosyll-ya"	"conjClass"	"conj2"
"yemsa-VConj2AffGerPresMonosyll-ya"	"gender"	"f"
"yemsa-VConj2AffGerPresMonosyll-ya"	"gender"	"⊤"
"yemsa-VConj2AffGerPresMonosyll-ya"	"ns#type"	"Term"
"yemsa-VConj2AffGerPresMonosyll-ya"	"number"	"sg"
"yemsa-VConj2AffGerPresMonosyll-ya"	"number"	"⊤"
"yemsa-VConj2AffGerPresMonosyll-ya"	"person"	"p1"
"yemsa-VConj2AffGerPresMonosyll-ya"	"person"	"p2"
"yemsa-VConj2AffGerPresMonosyll-ya"	"person"	"p3"
"yemsa-VConj2AffGerPresMonosyll-ya"	"polarity"	"affirmative"
"yemsa-VConj2AffGerPresMonosyll-ya"	"pos"	"verb"
"yemsa-VConj2AffGerPresMonosyll-ya"	"tam"	"gerPres"
"yemsa-VConj2AffGerPresMonosyll-ya"	"verbMorphClass"	"monosyll"
"yemsa-VConj1AffPretDubitMonosyll-bi"	"conjClass"	"conj1"
"yemsa-VConj1AffPretDubitMonosyll-bi"	"gender"	"⊤"
"yemsa-VConj1AffPretDubitMonosyll-bi"	"ns#type"	"Term"
"yemsa-VConj1AffPretDubitMonosyll-bi"	"number"	"sg"
"yemsa-VConj1AffPretDubitMonosyll-bi"	"person"	"p1"
"yemsa-VConj1AffPretDubitMonosyll-bi"	"polarity"	"affirmative"
"yemsa-VConj1AffPretDubitMonosyll-bi"	"pos"	"verb"
"yemsa-VConj1AffPretDubitMonosyll-bi"	"tam"	"preteriteDubitative"
"yemsa-VConj1AffPretDubitMonosyll-bi"	"verbMorphClass"	"monosyll"
"yemsa-VConj3NegGerund"	"conjClass"	"conj3"
"yemsa-VConj3NegGerund"	"gender"	"f"
"yemsa-VConj3NegGerund"	"gender"	"honorific"
"yemsa-VConj3NegGerund"	"gender"	"m"
"yemsa-VConj3NegGerund"	"gender"	"⊤"
"yemsa-VConj3NegGerund"	"ns#type"	"Term"
"yemsa-VConj3NegGerund"	"number"	"pl"
"yemsa-VConj3NegGerund"	"number"	"sg"
"yemsa-VConj3NegGerund"	"person"	"p1"
"yemsa-VConj3NegGerund"	"person"	"p2"
"yemsa-VConj3NegGerund"	"person"	"p3"
"yemsa-VConj3NegGerund"	"polarity"	"negative"
"yemsa-VConj3NegGerund"	"pos"	"verb"
"yemsa-VConj3NegGerund"	"tam"	"gerund"
"yemsa-VConj2NegInfinitive"	"conjClass"	"conj2"
"yemsa-VConj2NegInfinitive"	"gender"	"⊤"
"yemsa-VConj2NegInfinitive"	"ns#type"	"Term"
"yemsa-VConj2NegInfinitive"	"number"	"⊤"
"yemsa-VConj2NegInfinitive"	"person"	"⊤"
"yemsa-VConj2NegInfinitive"	"polarity"	"negative"
"yemsa-VConj2NegInfinitive"	"pos"	"verb"
"yemsa-VConj2NegInfinitive"	"tam"	"infinitive"
"yemsa-VConj3AffImperfMonosyll-ma"	"conjClass"	"conj3"
"yemsa-VConj3AffImperfMonosyll-ma"	"gender"	"m"
"yemsa-VConj3AffImperfMonosyll-ma"	"gender"	"⊤"
"yemsa-VConj3AffImperfMonosyll-ma"	"ns#type"	"Term"
"yemsa-VConj3AffImperfMonosyll-ma"	"number"	"sg"
"yemsa-VConj3AffImperfMonosyll-ma"	"person"	"p1"
"yemsa-VConj3AffImperfMonosyll-ma"	"person"	"p3"
"yemsa-VConj3AffImperfMonosyll-ma"	"polarity"	"affirmative"
"yemsa-VConj3AffImperfMonosyll-ma"	"pos"	"verb"
"yemsa-VConj3AffImperfMonosyll-ma"	"tam"	"imperfect"
"yemsa-VConj3AffImperfMonosyll-ma"	"verbMorphClass"	"monosyll"
"yemsa-VConj3AffPerf"	"conjClass"	"conj3"
"yemsa-VConj3AffPerf"	"gender"	"f"
"yemsa-VConj3AffPerf"	"gender"	"honorific"
"yemsa-VConj3AffPerf"	"gender"	"m"
"yemsa-VConj3AffPerf"	"gender"	"⊤"
"yemsa-VConj3AffPerf"	"ns#type"	"Term"
"yemsa-VConj3AffPerf"	"number"	"pl"
"yemsa-VConj3AffPerf"	"number"	"sg"
"yemsa-VConj3AffPerf"	"person"	"p1"
"yemsa-VConj3AffPerf"	"person"	"p2"
"yemsa-VConj3AffPerf"	"person"	"p3"
"yemsa-VConj3AffPerf"	"polarity"	"affirmative"
"yemsa-VConj3AffPerf"	"pos"	"verb"
"yemsa-VConj3AffPerf"	"tam"	"perfect"
"yemsa-VConj3aAffImprtvMonosyll-di"	"conjClass"	"conj3a"
"yemsa-VConj3aAffImprtvMonosyll-di"	"gender"	"honorific"
"yemsa-VConj3aAffImprtvMonosyll-di"	"gender"	"⊤"
"yemsa-VConj3aAffImprtvMonosyll-di"	"ns#type"	"Term"
"yemsa-VConj3aAffImprtvMonosyll-di"	"number"	"pl"
"yemsa-VConj3aAffImprtvMonosyll-di"	"number"	"sg"
"yemsa-VConj3aAffImprtvMonosyll-di"	"person"	"p2"
"yemsa-VConj3aAffImprtvMonosyll-di"	"polarity"	"affirmative"
"yemsa-VConj3aAffImprtvMonosyll-di"	"pos"	"verb"
"yemsa-VConj3aAffImprtvMonosyll-di"	"tam"	"imperative"
"yemsa-VConj3aAffImprtvMonosyll-di"	"verbMorphClass"	"monosyll"
"yemsa-VConj3NegPretDubit"	"conjClass"	"conj3"
"yemsa-VConj3NegPretDubit"	"gender"	"f"
"yemsa-VConj3NegPretDubit"	"gender"	"honorific"
"yemsa-VConj3NegPretDubit"	"gender"	"m"
"yemsa-VConj3NegPretDubit"	"gender"	"⊤"
"yemsa-VConj3NegPretDubit"	"ns#type"	"Term"
"yemsa-VConj3NegPretDubit"	"number"	"pl"
"yemsa-VConj3NegPretDubit"	"number"	"sg"
"yemsa-VConj3NegPretDubit"	"person"	"p1"
"yemsa-VConj3NegPretDubit"	"person"	"p2"
"yemsa-VConj3NegPretDubit"	"person"	"p3"
"yemsa-VConj3NegPretDubit"	"polarity"	"negative"
"yemsa-VConj3NegPretDubit"	"pos"	"verb"
"yemsa-VConj3NegPretDubit"	"tam"	"preteriteDubitative"
"yemsa-VConj3AffGerPres"	"conjClass"	"conj3"
"yemsa-VConj3AffGerPres"	"gender"	"f"
"yemsa-VConj3AffGerPres"	"gender"	"⊤"
"yemsa-VConj3AffGerPres"	"ns#type"	"Term"
"yemsa-VConj3AffGerPres"	"number"	"sg"
"yemsa-VConj3AffGerPres"	"number"	"⊤"
"yemsa-VConj3AffGerPres"	"person"	"p1"
"yemsa-VConj3AffGerPres"	"person"	"p2"
"yemsa-VConj3AffGerPres"	"person"	"p3"
"yemsa-VConj3AffGerPres"	"polarity"	"affirmative"
"yemsa-VConj3AffGerPres"	"pos"	"verb"
"yemsa-VConj3AffGerPres"	"tam"	"gerPres"
"yemsa-VConjPattern"	"conjClass"	"conj1"
"yemsa-VConjPattern"	"conjClass"	"conj2"
"yemsa-VConjPattern"	"conjClass"	"conj3"
"yemsa-VConjPattern"	"gender"	"m"
"yemsa-VConjPattern"	"ns#type"	"Term"
"yemsa-VConjPattern"	"number"	"sg"
"yemsa-VConjPattern"	"person"	"p3"
"yemsa-VConjPattern"	"pos"	"verb"
"yemsa-VConjPattern"	"tam"	"imperative"
"yemsa-VConjPattern"	"tam"	"imperfect"
"yemsa-VConjPattern"	"tam"	"perfect"
"yemsa-VConjPattern"	"tam"	"present"
"yemsa-VConjPattern"	"verbMorphClass"	"conjPattern"
"yemsa-VConj3NegInfinitive"	"conjClass"	"conj3"
"yemsa-VConj3NegInfinitive"	"gender"	"⊤"
"yemsa-VConj3NegInfinitive"	"ns#type"	"Term"
"yemsa-VConj3NegInfinitive"	"number"	"⊤"
"yemsa-VConj3NegInfinitive"	"person"	"⊤"
"yemsa-VConj3NegInfinitive"	"polarity"	"negative"
"yemsa-VConj3NegInfinitive"	"pos"	"verb"
"yemsa-VConj3NegInfinitive"	"tam"	"infinitive"
"yemsa-VConj3AffJussMonosyll-ma"	"conjClass"	"conj3"
"yemsa-VConj3AffJussMonosyll-ma"	"gender"	"f"
"yemsa-VConj3AffJussMonosyll-ma"	"gender"	"honorific"
"yemsa-VConj3AffJussMonosyll-ma"	"gender"	"m"
"yemsa-VConj3AffJussMonosyll-ma"	"gender"	"⊤"
"yemsa-VConj3AffJussMonosyll-ma"	"ns#type"	"Term"
"yemsa-VConj3AffJussMonosyll-ma"	"number"	"pl"
"yemsa-VConj3AffJussMonosyll-ma"	"number"	"sg"
"yemsa-VConj3AffJussMonosyll-ma"	"person"	"p1"
"yemsa-VConj3AffJussMonosyll-ma"	"person"	"p3"
"yemsa-VConj3AffJussMonosyll-ma"	"polarity"	"affirmative"
"yemsa-VConj3AffJussMonosyll-ma"	"pos"	"verb"
"yemsa-VConj3AffJussMonosyll-ma"	"tam"	"jussive"
"yemsa-VConj3AffJussMonosyll-ma"	"verbMorphClass"	"monosyll"
"yemsa-VConj2NegDesiderative"	"conjClass"	"conj2"
"yemsa-VConj2NegDesiderative"	"gender"	"f"
"yemsa-VConj2NegDesiderative"	"gender"	"honorific"
"yemsa-VConj2NegDesiderative"	"gender"	"m"
"yemsa-VConj2NegDesiderative"	"gender"	"⊤"
"yemsa-VConj2NegDesiderative"	"ns#type"	"Term"
"yemsa-VConj2NegDesiderative"	"number"	"pl"
"yemsa-VConj2NegDesiderative"	"number"	"sg"
"yemsa-VConj2NegDesiderative"	"person"	"p1"
"yemsa-VConj2NegDesiderative"	"person"	"p2"
"yemsa-VConj2NegDesiderative"	"person"	"p3"
"yemsa-VConj2NegDesiderative"	"polarity"	"negative"
"yemsa-VConj2NegDesiderative"	"pos"	"verb"
"yemsa-VConj2NegDesiderative"	"tam"	"desiderative"
"yemsa-VConj2AffPretDubitMonosyll-ya"	"conjClass"	"conj2"
"yemsa-VConj2AffPretDubitMonosyll-ya"	"gender"	"⊤"
"yemsa-VConj2AffPretDubitMonosyll-ya"	"ns#type"	"Term"
"yemsa-VConj2AffPretDubitMonosyll-ya"	"number"	"sg"
"yemsa-VConj2AffPretDubitMonosyll-ya"	"person"	"p1"
"yemsa-VConj2AffPretDubitMonosyll-ya"	"polarity"	"affirmative"
"yemsa-VConj2AffPretDubitMonosyll-ya"	"pos"	"verb"
"yemsa-VConj2AffPretDubitMonosyll-ya"	"tam"	"preteriteDubitative"
"yemsa-VConj2AffPretDubitMonosyll-ya"	"verbMorphClass"	"monosyll"
"yemsa-VTenseFormation"	"mood"	"command"
"yemsa-VTenseFormation"	"mood"	"conditional"
"yemsa-VTenseFormation"	"mood"	"desiderative"
"yemsa-VTenseFormation"	"mood"	"gerund"
"yemsa-VTenseFormation"	"mood"	"indicative"
"yemsa-VTenseFormation"	"mood"	"non-finite"
"yemsa-VTenseFormation"	"mood"	"potential"
"yemsa-VTenseFormation"	"ns#type"	"Term"
"yemsa-VTenseFormation"	"polarity"	"affirmative"
"yemsa-VTenseFormation"	"polarity"	"negative"
"yemsa-VTenseFormation"	"pos"	"verb"
"yemsa-VTenseFormation"	"tam"	"cond1"
"yemsa-VTenseFormation"	"tam"	"cond2"
"yemsa-VTenseFormation"	"tam"	"des1"
"yemsa-VTenseFormation"	"tam"	"des2"
"yemsa-VTenseFormation"	"tam"	"futureIngressive"
"yemsa-VTenseFormation"	"tam"	"futurePerfect"
"yemsa-VTenseFormation"	"tam"	"futureProgressive"
"yemsa-VTenseFormation"	"tam"	"futurePunctual"
"yemsa-VTenseFormation"	"tam"	"futurePunctualSub"
"yemsa-VTenseFormation"	"tam"	"gerPres"
"yemsa-VTenseFormation"	"tam"	"gerPret"
"yemsa-VTenseFormation"	"tam"	"gerund"
"yemsa-VTenseFormation"	"tam"	"imperative"
"yemsa-VTenseFormation"	"tam"	"imperfect"
"yemsa-VTenseFormation"	"tam"	"infinitive"
"yemsa-VTenseFormation"	"tam"	"irrealis"
"yemsa-VTenseFormation"	"tam"	"jussive"
"yemsa-VTenseFormation"	"tam"	"perfect"
"yemsa-VTenseFormation"	"tam"	"potential"
"yemsa-VTenseFormation"	"tam"	"presentIngressive"
"yemsa-VTenseFormation"	"tam"	"presentProgressive"
"yemsa-VTenseFormation"	"tam"	"presentPunctual"
"yemsa-VTenseFormation"	"tam"	"preteriteDubitative"
"yemsa-VTenseFormation"	"tam"	"preteriteEgressive"
"yemsa-VTenseFormation"	"tam"	"preteriteHabitual"
"yemsa-VTenseFormation"	"tam"	"preteriteIngressive"
"yemsa-VTenseFormation"	"tam"	"preteriteProgressive"
"yemsa-VTenseFormation"	"tam"	"vNoun"
"yemsa-VTenseFormation"	"verbMorphClass"	"tenseFormation"
"yemsa-VConj1NegPresProgr-am"	"conjClass"	"conj1"
"yemsa-VConj1NegPresProgr-am"	"gender"	"f"
"yemsa-VConj1NegPresProgr-am"	"gender"	"honorific"
"yemsa-VConj1NegPresProgr-am"	"gender"	"m"
"yemsa-VConj1NegPresProgr-am"	"gender"	"⊤"
"yemsa-VConj1NegPresProgr-am"	"ns#type"	"Term"
"yemsa-VConj1NegPresProgr-am"	"number"	"pl"
"yemsa-VConj1NegPresProgr-am"	"number"	"sg"
"yemsa-VConj1NegPresProgr-am"	"person"	"p1"
"yemsa-VConj1NegPresProgr-am"	"person"	"p2"
"yemsa-VConj1NegPresProgr-am"	"person"	"p3"
"yemsa-VConj1NegPresProgr-am"	"polarity"	"negative"
"yemsa-VConj1NegPresProgr-am"	"pos"	"verb"
"yemsa-VConj1NegPresProgr-am"	"tam"	"presentProgressive"
"yemsa-VConj2AffFutPunctMonosyll-ya"	"conjClass"	"conj2"
"yemsa-VConj2AffFutPunctMonosyll-ya"	"gender"	"f"
"yemsa-VConj2AffFutPunctMonosyll-ya"	"gender"	"m"
"yemsa-VConj2AffFutPunctMonosyll-ya"	"gender"	"⊤"
"yemsa-VConj2AffFutPunctMonosyll-ya"	"ns#type"	"Term"
"yemsa-VConj2AffFutPunctMonosyll-ya"	"number"	"pl"
"yemsa-VConj2AffFutPunctMonosyll-ya"	"number"	"sg"
"yemsa-VConj2AffFutPunctMonosyll-ya"	"person"	"p1"
"yemsa-VConj2AffFutPunctMonosyll-ya"	"person"	"p2"
"yemsa-VConj2AffFutPunctMonosyll-ya"	"person"	"p3"
"yemsa-VConj2AffFutPunctMonosyll-ya"	"polarity"	"affirmative"
"yemsa-VConj2AffFutPunctMonosyll-ya"	"pos"	"verb"
"yemsa-VConj2AffFutPunctMonosyll-ya"	"tam"	"futurePunctual"
"yemsa-VConj2AffFutPunctMonosyll-ya"	"verbMorphClass"	"monosyll"
"yemsa-VConj2aNegSubordinateMonosyll-fa"	"conjClass"	"conj2a"
"yemsa-VConj2aNegSubordinateMonosyll-fa"	"gender"	"f"
"yemsa-VConj2aNegSubordinateMonosyll-fa"	"gender"	"honorific"
"yemsa-VConj2aNegSubordinateMonosyll-fa"	"gender"	"m"
"yemsa-VConj2aNegSubordinateMonosyll-fa"	"gender"	"⊤"
"yemsa-VConj2aNegSubordinateMonosyll-fa"	"ns#type"	"Term"
"yemsa-VConj2aNegSubordinateMonosyll-fa"	"number"	"pl"
"yemsa-VConj2aNegSubordinateMonosyll-fa"	"number"	"sg"
"yemsa-VConj2aNegSubordinateMonosyll-fa"	"person"	"p1"
"yemsa-VConj2aNegSubordinateMonosyll-fa"	"person"	"p2"
"yemsa-VConj2aNegSubordinateMonosyll-fa"	"person"	"p3"
"yemsa-VConj2aNegSubordinateMonosyll-fa"	"polarity"	"negative"
"yemsa-VConj2aNegSubordinateMonosyll-fa"	"pos"	"verb"
"yemsa-VConj2aNegSubordinateMonosyll-fa"	"tam"	"subordinate"
"yemsa-VConj2aNegSubordinateMonosyll-fa"	"verbMorphClass"	"monosyll"
"yemsa-VConj1AffJussMonosyll-bi"	"conjClass"	"conj1"
"yemsa-VConj1AffJussMonosyll-bi"	"gender"	"f"
"yemsa-VConj1AffJussMonosyll-bi"	"gender"	"honorific"
"yemsa-VConj1AffJussMonosyll-bi"	"gender"	"m"
"yemsa-VConj1AffJussMonosyll-bi"	"gender"	"⊤"
"yemsa-VConj1AffJussMonosyll-bi"	"ns#type"	"Term"
"yemsa-VConj1AffJussMonosyll-bi"	"number"	"pl"
"yemsa-VConj1AffJussMonosyll-bi"	"number"	"sg"
"yemsa-VConj1AffJussMonosyll-bi"	"person"	"p1"
"yemsa-VConj1AffJussMonosyll-bi"	"person"	"p3"
"yemsa-VConj1AffJussMonosyll-bi"	"polarity"	"affirmative"
"yemsa-VConj1AffJussMonosyll-bi"	"pos"	"verb"
"yemsa-VConj1AffJussMonosyll-bi"	"tam"	"jussive"
"yemsa-VConj1AffJussMonosyll-bi"	"verbMorphClass"	"monosyll"
"yemsa-VConj3aAffPretEgrMonosyll-di"	"conjClass"	"conj3a"
"yemsa-VConj3aAffPretEgrMonosyll-di"	"gender"	"⊤"
"yemsa-VConj3aAffPretEgrMonosyll-di"	"ns#type"	"Term"
"yemsa-VConj3aAffPretEgrMonosyll-di"	"number"	"sg"
"yemsa-VConj3aAffPretEgrMonosyll-di"	"person"	"p1"
"yemsa-VConj3aAffPretEgrMonosyll-di"	"polarity"	"affirmative"
"yemsa-VConj3aAffPretEgrMonosyll-di"	"pos"	"verb"
"yemsa-VConj3aAffPretEgrMonosyll-di"	"tam"	"preteriteEgressive"
"yemsa-VConj3aAffPretEgrMonosyll-di"	"verbMorphClass"	"monosyll"
"yemsa-VConj1AffPerf-am"	"conjClass"	"conj1"
"yemsa-VConj1AffPerf-am"	"gender"	"f"
"yemsa-VConj1AffPerf-am"	"gender"	"honorific"
"yemsa-VConj1AffPerf-am"	"gender"	"m"
"yemsa-VConj1AffPerf-am"	"gender"	"⊤"
"yemsa-VConj1AffPerf-am"	"ns#type"	"Term"
"yemsa-VConj1AffPerf-am"	"number"	"pl"
"yemsa-VConj1AffPerf-am"	"number"	"sg"
"yemsa-VConj1AffPerf-am"	"person"	"p1"
"yemsa-VConj1AffPerf-am"	"person"	"p2"
"yemsa-VConj1AffPerf-am"	"person"	"p3"
"yemsa-VConj1AffPerf-am"	"polarity"	"affirmative"
"yemsa-VConj1AffPerf-am"	"pos"	"verb"
"yemsa-VConj1AffPerf-am"	"tam"	"perfect"
"yemsa-VConj2NegFutIngr"	"conjClass"	"conj2"
"yemsa-VConj2NegFutIngr"	"gender"	"f"
"yemsa-VConj2NegFutIngr"	"gender"	"honorific"
"yemsa-VConj2NegFutIngr"	"gender"	"m"
"yemsa-VConj2NegFutIngr"	"gender"	"⊤"
"yemsa-VConj2NegFutIngr"	"ns#type"	"Term"
"yemsa-VConj2NegFutIngr"	"number"	"pl"
"yemsa-VConj2NegFutIngr"	"number"	"sg"
"yemsa-VConj2NegFutIngr"	"person"	"p1"
"yemsa-VConj2NegFutIngr"	"person"	"p2"
"yemsa-VConj2NegFutIngr"	"person"	"p3"
"yemsa-VConj2NegFutIngr"	"polarity"	"negative"
"yemsa-VConj2NegFutIngr"	"pos"	"verb"
"yemsa-VConj2NegFutIngr"	"tam"	"futureIngressive"
"yemsa-VConj1NegPerf-am"	"conjClass"	"conj1"
"yemsa-VConj1NegPerf-am"	"gender"	"f"
"yemsa-VConj1NegPerf-am"	"gender"	"honorific"
"yemsa-VConj1NegPerf-am"	"gender"	"m"
"yemsa-VConj1NegPerf-am"	"gender"	"⊤"
"yemsa-VConj1NegPerf-am"	"ns#type"	"Term"
"yemsa-VConj1NegPerf-am"	"number"	"pl"
"yemsa-VConj1NegPerf-am"	"number"	"sg"
"yemsa-VConj1NegPerf-am"	"person"	"p1"
"yemsa-VConj1NegPerf-am"	"person"	"p2"
"yemsa-VConj1NegPerf-am"	"person"	"p3"
"yemsa-VConj1NegPerf-am"	"polarity"	"negative"
"yemsa-VConj1NegPerf-am"	"pos"	"verb"
"yemsa-VConj1NegPerf-am"	"tam"	"perfect"
"yemsa-VConj1AffPresIngrMonosyll-bi"	"conjClass"	"conj1"
"yemsa-VConj1AffPresIngrMonosyll-bi"	"gender"	"⊤"
"yemsa-VConj1AffPresIngrMonosyll-bi"	"ns#type"	"Term"
"yemsa-VConj1AffPresIngrMonosyll-bi"	"number"	"sg"
"yemsa-VConj1AffPresIngrMonosyll-bi"	"person"	"p1"
"yemsa-VConj1AffPresIngrMonosyll-bi"	"polarity"	"affirmative"
"yemsa-VConj1AffPresIngrMonosyll-bi"	"pos"	"verb"
