?pdgmlabel	?prop1	?val1
"yaaku-VAffDefinitePerf-wax"	"polarity"	"affirmative"
"yaaku-VAffDefinitePerf-wax"	"pos"	"verb"
"yaaku-VAffDefinitePerf-wax"	"tam"	"perfect"
"yaaku-VPresCopLoc"	"gender"	"f"
"yaaku-VPresCopLoc"	"gender"	"m"
"yaaku-VPresCopLoc"	"gender"	"⊤"
"yaaku-VPresCopLoc"	"ns#type"	"Term"
"yaaku-VPresCopLoc"	"number"	"pl"
"yaaku-VPresCopLoc"	"number"	"sg"
"yaaku-VPresCopLoc"	"person"	"p1"
"yaaku-VPresCopLoc"	"person"	"p2"
"yaaku-VPresCopLoc"	"person"	"p3"
"yaaku-VPresCopLoc"	"pos"	"verb"
"yaaku-VPresCopLoc"	"tam"	"present"
"yaaku-VPresCopLoc"	"verbMorphClass"	"copLoc"
"yaaku-VAffDefinitePastHave"	"aspect"	"definite"
"yaaku-VAffDefinitePastHave"	"gender"	"⊤"
"yaaku-VAffDefinitePastHave"	"ns#type"	"Term"
"yaaku-VAffDefinitePastHave"	"number"	"pl"
"yaaku-VAffDefinitePastHave"	"number"	"sg"
"yaaku-VAffDefinitePastHave"	"person"	"p1"
"yaaku-VAffDefinitePastHave"	"person"	"p2"
"yaaku-VAffDefinitePastHave"	"person"	"p3"
"yaaku-VAffDefinitePastHave"	"polarity"	"affirmative"
"yaaku-VAffDefinitePastHave"	"pos"	"verb"
"yaaku-VAffDefinitePastHave"	"tam"	"past"
"yaaku-VAffDefinitePastHave"	"verbMorphClass"	"have"
"yaaku-VIndefiniteFut-deet"	"aspect"	"indefinite"
"yaaku-VIndefiniteFut-deet"	"conjClass"	"formSet4"
"yaaku-VIndefiniteFut-deet"	"gender"	"f"
"yaaku-VIndefiniteFut-deet"	"gender"	"m"
"yaaku-VIndefiniteFut-deet"	"gender"	"⊤"
"yaaku-VIndefiniteFut-deet"	"ns#type"	"Term"
"yaaku-VIndefiniteFut-deet"	"number"	"pl"
"yaaku-VIndefiniteFut-deet"	"number"	"sg"
"yaaku-VIndefiniteFut-deet"	"person"	"p1"
"yaaku-VIndefiniteFut-deet"	"person"	"p2"
"yaaku-VIndefiniteFut-deet"	"person"	"p3"
"yaaku-VIndefiniteFut-deet"	"pos"	"verb"
"yaaku-VIndefiniteFut-deet"	"tam"	"future"
"yaaku-VAffDefinitePresComp-kus"	"aspect"	"definite"
"yaaku-VAffDefinitePresComp-kus"	"gender"	"f"
"yaaku-VAffDefinitePresComp-kus"	"gender"	"m"
"yaaku-VAffDefinitePresComp-kus"	"gender"	"⊤"
"yaaku-VAffDefinitePresComp-kus"	"ns#type"	"Term"
"yaaku-VAffDefinitePresComp-kus"	"number"	"pl"
"yaaku-VAffDefinitePresComp-kus"	"number"	"sg"
"yaaku-VAffDefinitePresComp-kus"	"person"	"p1"
"yaaku-VAffDefinitePresComp-kus"	"person"	"p2"
"yaaku-VAffDefinitePresComp-kus"	"person"	"p3"
"yaaku-VAffDefinitePresComp-kus"	"polarity"	"affirmative"
"yaaku-VAffDefinitePresComp-kus"	"pos"	"verb"
"yaaku-VAffDefinitePresComp-kus"	"tam"	"present"
"yaaku-VAffDefinitePresComp-kus"	"verbMorphClass"	"compound"
"yaaku-VAffDefinitePast-wax"	"aspect"	"definite"
"yaaku-VAffDefinitePast-wax"	"conjClass"	"formSet5"
"yaaku-VAffDefinitePast-wax"	"gender"	"f"
"yaaku-VAffDefinitePast-wax"	"gender"	"m"
"yaaku-VAffDefinitePast-wax"	"gender"	"⊤"
"yaaku-VAffDefinitePast-wax"	"ns#type"	"Term"
"yaaku-VAffDefinitePast-wax"	"number"	"pl"
"yaaku-VAffDefinitePast-wax"	"number"	"sg"
"yaaku-VAffDefinitePast-wax"	"person"	"p1"
"yaaku-VAffDefinitePast-wax"	"person"	"p2"
"yaaku-VAffDefinitePast-wax"	"person"	"p3"
"yaaku-VAffDefinitePast-wax"	"polarity"	"affirmative"
"yaaku-VAffDefinitePast-wax"	"pos"	"verb"
"yaaku-VAffDefinitePast-wax"	"tam"	"past"
"yaaku-VNegDefinitePres-wax"	"aspect"	"definite"
"yaaku-VNegDefinitePres-wax"	"conjClass"	"formSet5"
"yaaku-VNegDefinitePres-wax"	"gender"	"⊤"
"yaaku-VNegDefinitePres-wax"	"ns#type"	"Term"
"yaaku-VNegDefinitePres-wax"	"number"	"pl"
"yaaku-VNegDefinitePres-wax"	"number"	"sg"
"yaaku-VNegDefinitePres-wax"	"person"	"p1"
"yaaku-VNegDefinitePres-wax"	"person"	"p2"
"yaaku-VNegDefinitePres-wax"	"person"	"p3"
"yaaku-VNegDefinitePres-wax"	"polarity"	"negative"
"yaaku-VNegDefinitePres-wax"	"pos"	"verb"
"yaaku-VNegDefinitePres-wax"	"tam"	"present"
"yaaku-VCopANegIndefinitePresCopulaVerb-ke"	"aspect"	"indefinite"
"yaaku-VCopANegIndefinitePresCopulaVerb-ke"	"copForm"	"copA"
"yaaku-VCopANegIndefinitePresCopulaVerb-ke"	"ns#type"	"Term"
"yaaku-VCopANegIndefinitePresCopulaVerb-ke"	"number"	"pl"
"yaaku-VCopANegIndefinitePresCopulaVerb-ke"	"number"	"sg"
"yaaku-VCopANegIndefinitePresCopulaVerb-ke"	"person"	"p1"
"yaaku-VCopANegIndefinitePresCopulaVerb-ke"	"person"	"p2"
"yaaku-VCopANegIndefinitePresCopulaVerb-ke"	"person"	"p3"
"yaaku-VCopANegIndefinitePresCopulaVerb-ke"	"polarity"	"negative"
"yaaku-VCopANegIndefinitePresCopulaVerb-ke"	"pos"	"verb"
"yaaku-VCopANegIndefinitePresCopulaVerb-ke"	"tam"	"present"
"yaaku-VCopANegIndefinitePresCopulaVerb-ke"	"verbMorphClass"	"copula"
"yaaku-VNegDefinitePerf-wax"	"aspect"	"definite"
"yaaku-VNegDefinitePerf-wax"	"conjClass"	"formSet5"
"yaaku-VNegDefinitePerf-wax"	"gender"	"⊤"
"yaaku-VNegDefinitePerf-wax"	"ns#type"	"Term"
"yaaku-VNegDefinitePerf-wax"	"number"	"pl"
"yaaku-VNegDefinitePerf-wax"	"number"	"sg"
"yaaku-VNegDefinitePerf-wax"	"person"	"p1"
"yaaku-VNegDefinitePerf-wax"	"person"	"p2"
"yaaku-VNegDefinitePerf-wax"	"person"	"p3"
"yaaku-VNegDefinitePerf-wax"	"polarity"	"negative"
"yaaku-VNegDefinitePerf-wax"	"pos"	"verb"
"yaaku-VNegDefinitePerf-wax"	"tam"	"perfect"
"yaaku-VAffDefinitePastProg-wax"	"aspect"	"definite"
"yaaku-VAffDefinitePastProg-wax"	"conjClass"	"formSet5"
"yaaku-VAffDefinitePastProg-wax"	"gender"	"f"
"yaaku-VAffDefinitePastProg-wax"	"gender"	"m"
"yaaku-VAffDefinitePastProg-wax"	"gender"	"⊤"
"yaaku-VAffDefinitePastProg-wax"	"ns#type"	"Term"
"yaaku-VAffDefinitePastProg-wax"	"number"	"pl"
"yaaku-VAffDefinitePastProg-wax"	"number"	"sg"
"yaaku-VAffDefinitePastProg-wax"	"person"	"p1"
"yaaku-VAffDefinitePastProg-wax"	"person"	"p2"
"yaaku-VAffDefinitePastProg-wax"	"person"	"p3"
"yaaku-VAffDefinitePastProg-wax"	"polarity"	"affirmative"
"yaaku-VAffDefinitePastProg-wax"	"pos"	"verb"
"yaaku-VAffDefinitePastProg-wax"	"tam"	"pastProgressive"
"yaaku-VNegIndefinitePresHave"	"aspect"	"indefinite"
"yaaku-VNegIndefinitePresHave"	"gender"	"f"
"yaaku-VNegIndefinitePresHave"	"gender"	"m"
"yaaku-VNegIndefinitePresHave"	"gender"	"⊤"
"yaaku-VNegIndefinitePresHave"	"ns#type"	"Term"
"yaaku-VNegIndefinitePresHave"	"number"	"pl"
"yaaku-VNegIndefinitePresHave"	"number"	"sg"
"yaaku-VNegIndefinitePresHave"	"person"	"p1"
"yaaku-VNegIndefinitePresHave"	"person"	"p2"
"yaaku-VNegIndefinitePresHave"	"person"	"p3"
"yaaku-VNegIndefinitePresHave"	"polarity"	"negative"
"yaaku-VNegIndefinitePresHave"	"pos"	"verb"
"yaaku-VNegIndefinitePresHave"	"tam"	"present"
"yaaku-VNegIndefinitePresHave"	"verbMorphClass"	"have"
"yaaku-PPoss"	"gender"	"f"
"yaaku-PPoss"	"gender"	"m"
"yaaku-PPoss"	"ns#type"	"Term"
"yaaku-PPoss"	"number"	"pl"
"yaaku-PPoss"	"number"	"sg"
"yaaku-PPoss"	"person"	"p1"
"yaaku-PPoss"	"person"	"p2"
"yaaku-PPoss"	"person"	"p3"
"yaaku-PPoss"	"pos"	"pronoun"
"yaaku-PPoss"	"proClass"	"possessive"
"yaaku-VNegDefinitePresComp-kus"	"aspect"	"definite"
"yaaku-VNegDefinitePresComp-kus"	"gender"	"⊤"
"yaaku-VNegDefinitePresComp-kus"	"ns#type"	"Term"
"yaaku-VNegDefinitePresComp-kus"	"number"	"sg"
"yaaku-VNegDefinitePresComp-kus"	"person"	"p1"
"yaaku-VNegDefinitePresComp-kus"	"polarity"	"negative"
"yaaku-VNegDefinitePresComp-kus"	"pos"	"verb"
"yaaku-VNegDefinitePresComp-kus"	"tam"	"present"
"yaaku-VNegDefinitePresComp-kus"	"verbMorphClass"	"compound"
"yaaku-VNegDefinitePerfComp-kus"	"aspect"	"definite"
"yaaku-VNegDefinitePerfComp-kus"	"gender"	"⊤"
"yaaku-VNegDefinitePerfComp-kus"	"ns#type"	"Term"
"yaaku-VNegDefinitePerfComp-kus"	"number"	"sg"
"yaaku-VNegDefinitePerfComp-kus"	"person"	"p1"
"yaaku-VNegDefinitePerfComp-kus"	"polarity"	"negative"
"yaaku-VNegDefinitePerfComp-kus"	"pos"	"verb"
"yaaku-VNegDefinitePerfComp-kus"	"tam"	"perfect"
"yaaku-VNegDefinitePerfComp-kus"	"verbMorphClass"	"compound"
"yaaku-VAffIndefinitePresHave"	"aspect"	"indefinite"
"yaaku-VAffIndefinitePresHave"	"gender"	"⊤"
"yaaku-VAffIndefinitePresHave"	"ns#type"	"Term"
"yaaku-VAffIndefinitePresHave"	"number"	"pl"
"yaaku-VAffIndefinitePresHave"	"number"	"sg"
"yaaku-VAffIndefinitePresHave"	"person"	"p1"
"yaaku-VAffIndefinitePresHave"	"person"	"p2"
"yaaku-VAffIndefinitePresHave"	"person"	"p3"
"yaaku-VAffIndefinitePresHave"	"polarity"	"affirmative"
"yaaku-VAffIndefinitePresHave"	"pos"	"verb"
"yaaku-VAffIndefinitePresHave"	"tam"	"present"
"yaaku-VAffIndefinitePresHave"	"verbMorphClass"	"have"
"yaaku-VTAMPref"	"aspect"	"definite"
"yaaku-VTAMPref"	"aspect"	"indefinite"
"yaaku-VTAMPref"	"ns#type"	"Term"
"yaaku-VTAMPref"	"polarity"	"affirmative"
"yaaku-VTAMPref"	"polarity"	"negative"
"yaaku-VTAMPref"	"pos"	"verb"
"yaaku-VTAMPref"	"tam"	"future"
"yaaku-VTAMPref"	"tam"	"past"
"yaaku-VTAMPref"	"tam"	"pastProgressive"
"yaaku-VTAMPref"	"tam"	"perfect"
"yaaku-VTAMPref"	"tam"	"present"
"yaaku-VTAMPref"	"verbMorphClass"	"tenseAspectMoodPref"
"yaaku-VAffDefinitePres-eq"	"aspect"	"definite"
"yaaku-VAffDefinitePres-eq"	"conjClass"	"formSet3"
"yaaku-VAffDefinitePres-eq"	"gender"	"f"
"yaaku-VAffDefinitePres-eq"	"gender"	"m"
"yaaku-VAffDefinitePres-eq"	"gender"	"⊤"
"yaaku-VAffDefinitePres-eq"	"ns#type"	"Term"
"yaaku-VAffDefinitePres-eq"	"number"	"pl"
"yaaku-VAffDefinitePres-eq"	"number"	"sg"
"yaaku-VAffDefinitePres-eq"	"person"	"p1"
"yaaku-VAffDefinitePres-eq"	"person"	"p2"
"yaaku-VAffDefinitePres-eq"	"person"	"p3"
"yaaku-VAffDefinitePres-eq"	"polarity"	"affirmative"
"yaaku-VAffDefinitePres-eq"	"pos"	"verb"
"yaaku-VAffDefinitePres-eq"	"tam"	"present"
"yaaku-VAffDefinitePres-wax"	"aspect"	"definite"
"yaaku-VAffDefinitePres-wax"	"conjClass"	"formSet5"
"yaaku-VAffDefinitePres-wax"	"gender"	"f"
"yaaku-VAffDefinitePres-wax"	"gender"	"m"
"yaaku-VAffDefinitePres-wax"	"gender"	"⊤"
"yaaku-VAffDefinitePres-wax"	"ns#type"	"Term"
"yaaku-VAffDefinitePres-wax"	"number"	"pl"
"yaaku-VAffDefinitePres-wax"	"number"	"sg"
"yaaku-VAffDefinitePres-wax"	"person"	"p1"
"yaaku-VAffDefinitePres-wax"	"person"	"p2"
"yaaku-VAffDefinitePres-wax"	"person"	"p3"
"yaaku-VAffDefinitePres-wax"	"polarity"	"affirmative"
"yaaku-VAffDefinitePres-wax"	"pos"	"verb"
"yaaku-VAffDefinitePres-wax"	"tam"	"present"
"yaaku-PPossExx"	"ns#type"	"Term"
"yaaku-PPossExx"	"pos"	"pronoun"
"yaaku-PPossExx"	"proClass"	"possExx"
"yaaku-VAffIndefintePres-wax"	"aspect"	"indefinite"
"yaaku-VAffIndefintePres-wax"	"conjClass"	"formSet5"
"yaaku-VAffIndefintePres-wax"	"gender"	"f"
"yaaku-VAffIndefintePres-wax"	"gender"	"m"
"yaaku-VAffIndefintePres-wax"	"gender"	"⊤"
"yaaku-VAffIndefintePres-wax"	"ns#type"	"Term"
"yaaku-VAffIndefintePres-wax"	"number"	"pl"
"yaaku-VAffIndefintePres-wax"	"number"	"sg"
"yaaku-VAffIndefintePres-wax"	"person"	"p1"
"yaaku-VAffIndefintePres-wax"	"person"	"p2"
"yaaku-VAffIndefintePres-wax"	"person"	"p3"
"yaaku-VAffIndefintePres-wax"	"polarity"	"affirmative"
"yaaku-VAffIndefintePres-wax"	"pos"	"verb"
"yaaku-VAffIndefintePres-wax"	"tam"	"present"
"yaaku-VDefinitePerf-deet"	"aspect"	"definite"
"yaaku-VDefinitePerf-deet"	"conjClass"	"formSet4"
"yaaku-VDefinitePerf-deet"	"gender"	"f"
"yaaku-VDefinitePerf-deet"	"gender"	"m"
"yaaku-VDefinitePerf-deet"	"gender"	"⊤"
"yaaku-VDefinitePerf-deet"	"ns#type"	"Term"
"yaaku-VDefinitePerf-deet"	"number"	"pl"
"yaaku-VDefinitePerf-deet"	"number"	"sg"
"yaaku-VDefinitePerf-deet"	"person"	"p1"
"yaaku-VDefinitePerf-deet"	"person"	"p2"
"yaaku-VDefinitePerf-deet"	"person"	"p3"
"yaaku-VDefinitePerf-deet"	"pos"	"verb"
"yaaku-VDefinitePerf-deet"	"tam"	"perfect"
"yaaku-VAffDefinitePastProgComp-kus"	"aspect"	"definite"
"yaaku-VAffDefinitePastProgComp-kus"	"gender"	"f"
"yaaku-VAffDefinitePastProgComp-kus"	"gender"	"m"
"yaaku-VAffDefinitePastProgComp-kus"	"gender"	"⊤"
"yaaku-VAffDefinitePastProgComp-kus"	"ns#type"	"Term"
"yaaku-VAffDefinitePastProgComp-kus"	"number"	"pl"
"yaaku-VAffDefinitePastProgComp-kus"	"number"	"sg"
"yaaku-VAffDefinitePastProgComp-kus"	"person"	"p1"
"yaaku-VAffDefinitePastProgComp-kus"	"person"	"p2"
"yaaku-VAffDefinitePastProgComp-kus"	"person"	"p3"
"yaaku-VAffDefinitePastProgComp-kus"	"polarity"	"affirmative"
"yaaku-VAffDefinitePastProgComp-kus"	"pos"	"verb"
"yaaku-VAffDefinitePastProgComp-kus"	"tam"	"pastProgressive"
"yaaku-VAffDefinitePastProgComp-kus"	"verbMorphClass"	"compound"
"yaaku-VAffIndefiniteFutHave"	"aspect"	"indefinite"
"yaaku-VAffIndefiniteFutHave"	"gender"	"⊤"
"yaaku-VAffIndefiniteFutHave"	"ns#type"	"Term"
"yaaku-VAffIndefiniteFutHave"	"number"	"pl"
"yaaku-VAffIndefiniteFutHave"	"number"	"sg"
"yaaku-VAffIndefiniteFutHave"	"person"	"p1"
"yaaku-VAffIndefiniteFutHave"	"person"	"p2"
"yaaku-VAffIndefiniteFutHave"	"person"	"p3"
"yaaku-VAffIndefiniteFutHave"	"polarity"	"affirmative"
"yaaku-VAffIndefiniteFutHave"	"pos"	"verb"
"yaaku-VAffIndefiniteFutHave"	"tam"	"future"
"yaaku-VAffIndefiniteFutHave"	"verbMorphClass"	"have"
"yaaku-VCopAAffIndefinitePresCopulaVerb-ke"	"aspect"	"indefinite"
"yaaku-VCopAAffIndefinitePresCopulaVerb-ke"	"copForm"	"copA"
"yaaku-VCopAAffIndefinitePresCopulaVerb-ke"	"ns#type"	"Term"
"yaaku-VCopAAffIndefinitePresCopulaVerb-ke"	"number"	"pl"
"yaaku-VCopAAffIndefinitePresCopulaVerb-ke"	"number"	"sg"
"yaaku-VCopAAffIndefinitePresCopulaVerb-ke"	"person"	"p1"
"yaaku-VCopAAffIndefinitePresCopulaVerb-ke"	"person"	"p2"
"yaaku-VCopAAffIndefinitePresCopulaVerb-ke"	"person"	"p3"
"yaaku-VCopAAffIndefinitePresCopulaVerb-ke"	"polarity"	"affirmative"
"yaaku-VCopAAffIndefinitePresCopulaVerb-ke"	"pos"	"verb"
"yaaku-VCopAAffIndefinitePresCopulaVerb-ke"	"tam"	"present"
"yaaku-VCopAAffIndefinitePresCopulaVerb-ke"	"verbMorphClass"	"copula"
"yaaku-VSubjSuff"	"aspect"	"definite"
"yaaku-VSubjSuff"	"aspect"	"indefinite"
"yaaku-VSubjSuff"	"conjClass"	"formSet1"
"yaaku-VSubjSuff"	"conjClass"	"formSet2"
"yaaku-VSubjSuff"	"conjClass"	"formSet3"
"yaaku-VSubjSuff"	"conjClass"	"formSet4"
"yaaku-VSubjSuff"	"conjClass"	"formSet5"
"yaaku-VSubjSuff"	"conjClass"	"⊤"
"yaaku-VSubjSuff"	"gender"	"f"
"yaaku-VSubjSuff"	"gender"	"m"
"yaaku-VSubjSuff"	"gender"	"⊤"
"yaaku-VSubjSuff"	"ns#type"	"Term"
"yaaku-VSubjSuff"	"number"	"pl"
"yaaku-VSubjSuff"	"number"	"sg"
"yaaku-VSubjSuff"	"person"	"p1"
"yaaku-VSubjSuff"	"person"	"p2"
"yaaku-VSubjSuff"	"person"	"p3"
"yaaku-VSubjSuff"	"polarity"	"affirmative"
"yaaku-VSubjSuff"	"polarity"	"negative"
"yaaku-VSubjSuff"	"pos"	"verb"
"yaaku-VSubjSuff"	"verbMorphClass"	"subjSuff"
"yaaku-VAffDefinitePast-eq"	"aspect"	"definite"
"yaaku-VAffDefinitePast-eq"	"conjClass"	"formSet3"
"yaaku-VAffDefinitePast-eq"	"gender"	"f"
"yaaku-VAffDefinitePast-eq"	"gender"	"m"
"yaaku-VAffDefinitePast-eq"	"gender"	"⊤"
"yaaku-VAffDefinitePast-eq"	"ns#type"	"Term"
"yaaku-VAffDefinitePast-eq"	"number"	"pl"
"yaaku-VAffDefinitePast-eq"	"number"	"sg"
"yaaku-VAffDefinitePast-eq"	"person"	"p1"
"yaaku-VAffDefinitePast-eq"	"person"	"p2"
"yaaku-VAffDefinitePast-eq"	"person"	"p3"
"yaaku-VAffDefinitePast-eq"	"polarity"	"affirmative"
"yaaku-VAffDefinitePast-eq"	"pos"	"verb"
"yaaku-VAffDefinitePast-eq"	"tam"	"past"
"yaaku-VNegDefinitePres-eq"	"aspect"	"definite"
"yaaku-VNegDefinitePres-eq"	"conjClass"	"formSet3"
"yaaku-VNegDefinitePres-eq"	"gender"	"⊤"
"yaaku-VNegDefinitePres-eq"	"ns#type"	"Term"
"yaaku-VNegDefinitePres-eq"	"number"	"pl"
"yaaku-VNegDefinitePres-eq"	"number"	"sg"
"yaaku-VNegDefinitePres-eq"	"person"	"p1"
"yaaku-VNegDefinitePres-eq"	"person"	"p2"
"yaaku-VNegDefinitePres-eq"	"person"	"p3"
"yaaku-VNegDefinitePres-eq"	"polarity"	"negative"
"yaaku-VNegDefinitePres-eq"	"pos"	"verb"
"yaaku-VNegDefinitePres-eq"	"tam"	"present"
"yaaku-VCopBAffIndefinitePresCopulaVerb-ke"	"aspect"	"indefinite"
"yaaku-VCopBAffIndefinitePresCopulaVerb-ke"	"copForm"	"copB"
"yaaku-VCopBAffIndefinitePresCopulaVerb-ke"	"ns#type"	"Term"
"yaaku-VCopBAffIndefinitePresCopulaVerb-ke"	"number"	"pl"
"yaaku-VCopBAffIndefinitePresCopulaVerb-ke"	"number"	"sg"
"yaaku-VCopBAffIndefinitePresCopulaVerb-ke"	"person"	"p1"
"yaaku-VCopBAffIndefinitePresCopulaVerb-ke"	"person"	"p2"
"yaaku-VCopBAffIndefinitePresCopulaVerb-ke"	"person"	"p3"
"yaaku-VCopBAffIndefinitePresCopulaVerb-ke"	"polarity"	"affirmative"
"yaaku-VCopBAffIndefinitePresCopulaVerb-ke"	"pos"	"verb"
"yaaku-VCopBAffIndefinitePresCopulaVerb-ke"	"tam"	"present"
"yaaku-VCopBAffIndefinitePresCopulaVerb-ke"	"verbMorphClass"	"copula"
"yaaku-VAffIndefinitePres-eq"	"aspect"	"indefinite"
"yaaku-VAffIndefinitePres-eq"	"conjClass"	"formSet3"
"yaaku-VAffIndefinitePres-eq"	"gender"	"f"
"yaaku-VAffIndefinitePres-eq"	"gender"	"m"
"yaaku-VAffIndefinitePres-eq"	"gender"	"⊤"
"yaaku-VAffIndefinitePres-eq"	"ns#type"	"Term"
"yaaku-VAffIndefinitePres-eq"	"number"	"pl"
"yaaku-VAffIndefinitePres-eq"	"number"	"sg"
"yaaku-VAffIndefinitePres-eq"	"person"	"p1"
"yaaku-VAffIndefinitePres-eq"	"person"	"p2"
"yaaku-VAffIndefinitePres-eq"	"person"	"p3"
"yaaku-VAffIndefinitePres-eq"	"polarity"	"affirmative"
"yaaku-VAffIndefinitePres-eq"	"pos"	"verb"
"yaaku-VAffIndefinitePres-eq"	"tam"	"present"
"yaaku-VIndefinitePres-deet"	"aspect"	"indefinite"
"yaaku-VIndefinitePres-deet"	"conjClass"	"formSet4"
"yaaku-VIndefinitePres-deet"	"gender"	"f"
"yaaku-VIndefinitePres-deet"	"gender"	"m"
"yaaku-VIndefinitePres-deet"	"gender"	"⊤"
"yaaku-VIndefinitePres-deet"	"ns#type"	"Term"
"yaaku-VIndefinitePres-deet"	"number"	"pl"
"yaaku-VIndefinitePres-deet"	"number"	"sg"
"yaaku-VIndefinitePres-deet"	"person"	"p1"
"yaaku-VIndefinitePres-deet"	"person"	"p2"
"yaaku-VIndefinitePres-deet"	"person"	"p3"
"yaaku-VIndefinitePres-deet"	"pos"	"verb"
"yaaku-VIndefinitePres-deet"	"tam"	"present"
"yaaku-VNegIndefinitePresComp-kus"	"aspect"	"indefinite"
"yaaku-VNegIndefinitePresComp-kus"	"gender"	"⊤"
"yaaku-VNegIndefinitePresComp-kus"	"ns#type"	"Term"
"yaaku-VNegIndefinitePresComp-kus"	"number"	"sg"
"yaaku-VNegIndefinitePresComp-kus"	"person"	"p1"
"yaaku-VNegIndefinitePresComp-kus"	"polarity"	"negative"
"yaaku-VNegIndefinitePresComp-kus"	"pos"	"verb"
"yaaku-VNegIndefinitePresComp-kus"	"tam"	"present"
"yaaku-VNegIndefinitePresComp-kus"	"verbMorphClass"	"compound"
"yaaku-VNegPres-wax"	"aspect"	"U"
"yaaku-VNegPres-wax"	"aspect"	"⊤"
"yaaku-VNegPres-wax"	"conjClass"	"formSet5"
