?pos	?property	?value	?pdgmlabel
"verb"	"conjClass"	"regular"	"burji-VAffImperfectReg-irreg"
"verb"	"dervStem"	"benefactive"	"burji-VDervStem"
"verb"	"dervStem"	"benefactive"	"gedeo-VDervStem"
"verb"	"dervStem"	"causative1"	"burji-VDervStem"
"verb"	"dervStem"	"causative1"	"gedeo-VDervStem"
"verb"	"dervStem"	"causative2"	"burji-VDervStem"
"verb"	"dervStem"	"causative2"	"gedeo-VDervStem"
"verb"	"dervStem"	"combo"	"burji-VDervStem"
"verb"	"dervStem"	"denominal"	"burji-VDervStem"
"verb"	"dervStem"	"passive"	"burji-VAffPassPresPerf-nak'"
"verb"	"dervStem"	"passive"	"burji-VDervStem"
"verb"	"dervStem"	"passive"	"gedeo-VDervStem"
"verb"	"dervStem"	"reduplicated"	"burji-VDervStem"
"verb"	"dervStem"	"reduplicated"	"gedeo-VDervStem"
"verb"	"focus"	"defective"	"burji-VAffSimplePerf-mar"
"verb"	"focus"	"free"	"burji-VAffSimplePerfFocusType-mar"
"verb"	"focus"	"full"	"burji-VAffSimplePerf-mar"
"verb"	"focus"	"subject"	"burji-VAffSimplePerfFocusType-mar"
"verb"	"ns#type"	"Term"	"burji-VAff"
"verb"	"ns#type"	"Term"	"burji-VAffFutIntensiveCompound-mar"
"verb"	"ns#type"	"Term"	"burji-VAffImperfProgCompound-mar"
"verb"	"ns#type"	"Term"	"burji-VAffImperfect-ba'"
"verb"	"ns#type"	"Term"	"burji-VAffImperfect-d'uw"
"verb"	"ns#type"	"Term"	"burji-VAffImperfect-intey"
"verb"	"ns#type"	"Term"	"burji-VAffImperfect-it"
"verb"	"ns#type"	"Term"	"burji-VAffImperfect-mar"
"verb"	"ns#type"	"Term"	"burji-VAffImperfectReg-irreg"
"verb"	"ns#type"	"Term"	"burji-VAffImprtv-it"
"verb"	"ns#type"	"Term"	"burji-VAffImprtvIrreg-intey"
"verb"	"ns#type"	"Term"	"burji-VAffInfinitive"
"verb"	"ns#type"	"Term"	"burji-VAffInterrogative-mar"
"verb"	"ns#type"	"Term"	"burji-VAffJuss-it"
"verb"	"ns#type"	"Term"	"burji-VAffJuss-mar"
"verb"	"ns#type"	"Term"	"burji-VAffPassPresPerf-nak'"
"verb"	"ns#type"	"Term"	"burji-VAffPerfProgCompound-mar"
"verb"	"ns#type"	"Term"	"burji-VAffPluPerfCompound-mar"
"verb"	"ns#type"	"Term"	"burji-VAffPresPerf-it"
"verb"	"ns#type"	"Term"	"burji-VAffPresPerfCompound-mar"
"verb"	"ns#type"	"Term"	"burji-VAffPresProgCompound-mar"
"verb"	"ns#type"	"Term"	"burji-VAffSimplePerf-mar"
"verb"	"ns#type"	"Term"	"burji-VAffSimplePerfFocusType-mar"
"verb"	"ns#type"	"Term"	"burji-VAffSimplePerfIrreg-beeh"
"verb"	"ns#type"	"Term"	"burji-VAffSimplePerfect-ba'"
"verb"	"ns#type"	"Term"	"burji-VAffSimplePerfect-d'uw"
"verb"	"ns#type"	"Term"	"burji-VAffSimplePerfect-intey"
"verb"	"ns#type"	"Term"	"burji-VAffSimplePerfect-it"
"verb"	"ns#type"	"Term"	"burji-VDervStem"
"verb"	"ns#type"	"Term"	"burji-VNegImperfect-it"
"verb"	"ns#type"	"Term"	"burji-VNegImperfect-mar"
"verb"	"ns#type"	"Term"	"burji-VNegImprtv-mar"
"verb"	"ns#type"	"Term"	"burji-VNegJuss-mar"
"verb"	"ns#type"	"Term"	"burji-VNegPastProg-it"
"verb"	"ns#type"	"Term"	"burji-VNegPerfect-mar"
"verb"	"ns#type"	"Term"	"burji-VNegPresProg-it"
"verb"	"ns#type"	"Term"	"burji-VNegSimplePerf-it"
"verb"	"ns#type"	"Term"	"burji-VSubjMarkers"
"verb"	"ns#type"	"Term"	"gedeo-VDervStem"
"verb"	"pdgmType"	"exemplary"	"burji-VAffImperfectReg-irreg"
"verb"	"polarity"	"affirmative"	"burji-VAff"
"verb"	"polarity"	"affirmative"	"burji-VAffFutIntensiveCompound-mar"
"verb"	"polarity"	"affirmative"	"burji-VAffImperfProgCompound-mar"
"verb"	"polarity"	"affirmative"	"burji-VAffImperfect-ba'"
"verb"	"polarity"	"affirmative"	"burji-VAffImperfect-d'uw"
"verb"	"polarity"	"affirmative"	"burji-VAffImperfect-intey"
"verb"	"polarity"	"affirmative"	"burji-VAffImperfect-it"
"verb"	"polarity"	"affirmative"	"burji-VAffImperfect-mar"
"verb"	"polarity"	"affirmative"	"burji-VAffImperfectReg-irreg"
"verb"	"polarity"	"affirmative"	"burji-VAffImprtv-it"
"verb"	"polarity"	"affirmative"	"burji-VAffImprtvIrreg-intey"
"verb"	"polarity"	"affirmative"	"burji-VAffInfinitive"
"verb"	"polarity"	"affirmative"	"burji-VAffInterrogative-mar"
"verb"	"polarity"	"affirmative"	"burji-VAffJuss-it"
"verb"	"polarity"	"affirmative"	"burji-VAffJuss-mar"
"verb"	"polarity"	"affirmative"	"burji-VAffPassPresPerf-nak'"
"verb"	"polarity"	"affirmative"	"burji-VAffPerfProgCompound-mar"
"verb"	"polarity"	"affirmative"	"burji-VAffPluPerfCompound-mar"
"verb"	"polarity"	"affirmative"	"burji-VAffPresPerf-it"
"verb"	"polarity"	"affirmative"	"burji-VAffPresPerfCompound-mar"
"verb"	"polarity"	"affirmative"	"burji-VAffPresProgCompound-mar"
"verb"	"polarity"	"affirmative"	"burji-VAffSimplePerf-mar"
"verb"	"polarity"	"affirmative"	"burji-VAffSimplePerfFocusType-mar"
"verb"	"polarity"	"affirmative"	"burji-VAffSimplePerfIrreg-beeh"
"verb"	"polarity"	"affirmative"	"burji-VAffSimplePerfect-ba'"
"verb"	"polarity"	"affirmative"	"burji-VAffSimplePerfect-d'uw"
"verb"	"polarity"	"affirmative"	"burji-VAffSimplePerfect-intey"
"verb"	"polarity"	"affirmative"	"burji-VAffSimplePerfect-it"
"verb"	"polarity"	"negative"	"burji-VNegImperfect-it"
"verb"	"polarity"	"negative"	"burji-VNegImperfect-mar"
"verb"	"polarity"	"negative"	"burji-VNegImprtv-mar"
"verb"	"polarity"	"negative"	"burji-VNegJuss-mar"
"verb"	"polarity"	"negative"	"burji-VNegPastProg-it"
"verb"	"polarity"	"negative"	"burji-VNegPerfect-mar"
"verb"	"polarity"	"negative"	"burji-VNegPresProg-it"
"verb"	"polarity"	"negative"	"burji-VNegSimplePerf-it"
"verb"	"present"	"p1"	"burji-VAffPresProgCompound-mar"
"verb"	"present"	"p2"	"burji-VAffPresProgCompound-mar"
"verb"	"present"	"p3"	"burji-VAffPresProgCompound-mar"
"verb"	"proType"	"id"	"burji-VAffPerfProgCompound-mar"
"verb"	"proType"	"id"	"burji-VAffPluPerfCompound-mar"
"verb"	"proType"	"id"	"burji-VAffPresPerfCompound-mar"
"verb"	"proType"	"id"	"burji-VAffSimplePerfFocusType-mar"
"verb"	"proType"	"id"	"burji-VSubjMarkers"
"verb"	"proType"	"wPro"	"burji-VAffFutIntensiveCompound-mar"
"verb"	"proType"	"wPro"	"burji-VAffImperfProgCompound-mar"
"verb"	"proType"	"wPro"	"burji-VAffImperfect-mar"
"verb"	"proType"	"wPro"	"burji-VAffImperfectReg-irreg"
"verb"	"proType"	"wPro"	"burji-VAffJuss-mar"
"verb"	"proType"	"wPro"	"burji-VAffPerfProgCompound-mar"
"verb"	"proType"	"wPro"	"burji-VAffPluPerfCompound-mar"
"verb"	"proType"	"wPro"	"burji-VAffPresPerfCompound-mar"
"verb"	"proType"	"wPro"	"burji-VAffPresProgCompound-mar"
"verb"	"proType"	"wPro"	"burji-VAffSimplePerf-mar"
"verb"	"proType"	"wPro"	"burji-VAffSimplePerfIrreg-beeh"
"verb"	"proType"	"wPro"	"burji-VNegImperfect-mar"
"verb"	"proType"	"wPro"	"burji-VNegPerfect-mar"
"verb"	"proType"	"woPro"	"burji-VAffFutIntensiveCompound-mar"
"verb"	"proType"	"woPro"	"burji-VAffImperfProgCompound-mar"
"verb"	"proType"	"woPro"	"burji-VAffImperfect-mar"
"verb"	"proType"	"woPro"	"burji-VAffImperfectReg-irreg"
"verb"	"proType"	"woPro"	"burji-VAffJuss-mar"
"verb"	"proType"	"woPro"	"burji-VAffPerfProgCompound-mar"
"verb"	"proType"	"woPro"	"burji-VAffPluPerfCompound-mar"
"verb"	"proType"	"woPro"	"burji-VAffPresPerfCompound-mar"
"verb"	"proType"	"woPro"	"burji-VAffPresProgCompound-mar"
"verb"	"proType"	"woPro"	"burji-VAffSimplePerf-mar"
"verb"	"proType"	"woPro"	"burji-VAffSimplePerfIrreg-beeh"
"verb"	"proType"	"woPro"	"burji-VNegImperfect-mar"
"verb"	"proType"	"woPro"	"burji-VNegPerfect-mar"
"verb"	"suppletion"	"nonSuppletive"	"burji-VAffImprtvIrreg-intey"
"verb"	"suppletion"	"suppletive"	"burji-VAffImprtvIrreg-intey"
"verb"	"tam"	"futureIntensive"	"burji-VAffFutIntensiveCompound-mar"
"verb"	"tam"	"imperative"	"burji-VAffImprtv-it"
"verb"	"tam"	"imperative"	"burji-VAffImprtvIrreg-intey"
"verb"	"tam"	"imperative"	"burji-VNegImprtv-mar"
"verb"	"tam"	"imperfect"	"burji-VAffImperfect-ba'"
"verb"	"tam"	"imperfect"	"burji-VAffImperfect-d'uw"
"verb"	"tam"	"imperfect"	"burji-VAffImperfect-intey"
"verb"	"tam"	"imperfect"	"burji-VAffImperfect-it"
"verb"	"tam"	"imperfect"	"burji-VAffImperfect-mar"
"verb"	"tam"	"imperfect"	"burji-VAffImperfectReg-irreg"
"verb"	"tam"	"imperfect"	"burji-VNegImperfect-it"
"verb"	"tam"	"imperfect"	"burji-VNegImperfect-mar"
"verb"	"tam"	"imperfect"	"burji-VSubjMarkers"
"verb"	"tam"	"imperfectProgressive"	"burji-VAffImperfProgCompound-mar"
"verb"	"tam"	"infinitive"	"burji-VAffInfinitive"
"verb"	"tam"	"jussive"	"burji-VAffJuss-it"
"verb"	"tam"	"jussive"	"burji-VAffJuss-mar"
"verb"	"tam"	"jussive"	"burji-VNegJuss-mar"
"verb"	"tam"	"pastProgressive"	"burji-VNegPastProg-it"
"verb"	"tam"	"perfect"	"burji-VNegPerfect-mar"
"verb"	"tam"	"perfect"	"burji-VSubjMarkers"
"verb"	"tam"	"perfectProgressive"	"burji-VAffPerfProgCompound-mar"
"verb"	"tam"	"pluperfect"	"burji-VAffPluPerfCompound-mar"
"verb"	"tam"	"presentPerfect"	"burji-VAffPassPresPerf-nak'"
"verb"	"tam"	"presentPerfect"	"burji-VAffPresPerf-it"
"verb"	"tam"	"presentPerfect"	"burji-VAffPresPerfCompound-mar"
"verb"	"tam"	"presentProgressive"	"burji-VAffPresProgCompound-mar"
"verb"	"tam"	"presentProgressive"	"burji-VNegPresProg-it"
"verb"	"tam"	"simplePerfect"	"burji-VAffSimplePerf-mar"
"verb"	"tam"	"simplePerfect"	"burji-VAffSimplePerfFocusType-mar"
"verb"	"tam"	"simplePerfect"	"burji-VAffSimplePerfIrreg-beeh"
"verb"	"tam"	"simplePerfect"	"burji-VAffSimplePerfect-ba'"
"verb"	"tam"	"simplePerfect"	"burji-VAffSimplePerfect-d'uw"
"verb"	"tam"	"simplePerfect"	"burji-VAffSimplePerfect-intey"
"verb"	"tam"	"simplePerfect"	"burji-VAffSimplePerfect-it"
"verb"	"tam"	"simplePerfect"	"burji-VNegSimplePerf-it"
"verb"	"verbClass"	"focus"	"burji-VAffSimplePerfFocusType-mar"
"verb"	"verbClass"	"interrogative"	"burji-VAffInterrogative-mar"
"verb"	"verbMorphClass"	"dervStem"	"burji-VDervStem"
"verb"	"verbMorphClass"	"dervStem"	"gedeo-VDervStem"
"verb"	"verbMorphClass"	"subjMarkers"	"burji-VSubjMarkers"
