?pdgmlabel	?prop1	?val1
"gedeo-PPersonal"	"person"	"p1"
"gedeo-PPersonal"	"person"	"p2"
"gedeo-PPersonal"	"person"	"p3"
"gedeo-PPersonal"	"pos"	"pronoun"
"gedeo-PPersonal"	"proClass"	"personal"
"gedeo-PPersonal"	"type"	"absolutive"
"gedeo-PPersonal"	"type"	"nominative"
"gedeo-VAffDepPurp-mar"	"gender"	"f"
"gedeo-VAffDepPurp-mar"	"gender"	"m"
"gedeo-VAffDepPurp-mar"	"gender"	"⊤"
"gedeo-VAffDepPurp-mar"	"ns#type"	"Term"
"gedeo-VAffDepPurp-mar"	"number"	"pl"
"gedeo-VAffDepPurp-mar"	"number"	"sg"
"gedeo-VAffDepPurp-mar"	"person"	"p1"
"gedeo-VAffDepPurp-mar"	"person"	"p2"
"gedeo-VAffDepPurp-mar"	"person"	"p3"
"gedeo-VAffDepPurp-mar"	"polarity"	"affirmative"
"gedeo-VAffDepPurp-mar"	"pos"	"verb"
"gedeo-VAffDepPurp-mar"	"tam"	"dependentPurposive"
"gedeo-VAffPerfNonPres-mar"	"gender"	"f"
"gedeo-VAffPerfNonPres-mar"	"gender"	"m"
"gedeo-VAffPerfNonPres-mar"	"gender"	"⊤"
"gedeo-VAffPerfNonPres-mar"	"ns#type"	"Term"
"gedeo-VAffPerfNonPres-mar"	"number"	"pl"
"gedeo-VAffPerfNonPres-mar"	"number"	"sg"
"gedeo-VAffPerfNonPres-mar"	"person"	"p1"
"gedeo-VAffPerfNonPres-mar"	"person"	"p2"
"gedeo-VAffPerfNonPres-mar"	"person"	"p3"
"gedeo-VAffPerfNonPres-mar"	"polarity"	"affirmative"
"gedeo-VAffPerfNonPres-mar"	"pos"	"verb"
"gedeo-VAffPerfNonPres-mar"	"tam"	"perfectNonPresent"
"gedeo-PPoss"	"caseHead"	"absolutive"
"gedeo-PPoss"	"gender"	"f"
"gedeo-PPoss"	"gender"	"m"
"gedeo-PPoss"	"gender"	"⊤"
"gedeo-PPoss"	"genderHead"	"f"
"gedeo-PPoss"	"genderHead"	"m"
"gedeo-PPoss"	"genderPoss"	"f"
"gedeo-PPoss"	"genderPoss"	"m"
"gedeo-PPoss"	"genderPoss"	"⊤"
"gedeo-PPoss"	"ns#type"	"Term"
"gedeo-PPoss"	"number"	"pl"
"gedeo-PPoss"	"number"	"sg"
"gedeo-PPoss"	"person"	"p1"
"gedeo-PPoss"	"person"	"p2"
"gedeo-PPoss"	"person"	"p3"
"gedeo-PPoss"	"pos"	"pronoun"
"gedeo-PPoss"	"proClass"	"possessive"
"gedeo-VNegPerfActual-mar"	"gender"	"f"
"gedeo-VNegPerfActual-mar"	"gender"	"m"
"gedeo-VNegPerfActual-mar"	"gender"	"⊤"
"gedeo-VNegPerfActual-mar"	"ns#type"	"Term"
"gedeo-VNegPerfActual-mar"	"number"	"pl"
"gedeo-VNegPerfActual-mar"	"number"	"sg"
"gedeo-VNegPerfActual-mar"	"person"	"p1"
"gedeo-VNegPerfActual-mar"	"person"	"p2"
"gedeo-VNegPerfActual-mar"	"person"	"p3"
"gedeo-VNegPerfActual-mar"	"polarity"	"negative"
"gedeo-VNegPerfActual-mar"	"pos"	"verb"
"gedeo-VNegPerfActual-mar"	"tam"	"perfectActual"
"gedeo-VAffImperfNonPres2-mar"	"gender"	"f"
"gedeo-VAffImperfNonPres2-mar"	"gender"	"m"
"gedeo-VAffImperfNonPres2-mar"	"gender"	"⊤"
"gedeo-VAffImperfNonPres2-mar"	"ns#type"	"Term"
"gedeo-VAffImperfNonPres2-mar"	"number"	"pl"
"gedeo-VAffImperfNonPres2-mar"	"number"	"sg"
"gedeo-VAffImperfNonPres2-mar"	"person"	"p1"
"gedeo-VAffImperfNonPres2-mar"	"person"	"p2"
"gedeo-VAffImperfNonPres2-mar"	"person"	"p3"
"gedeo-VAffImperfNonPres2-mar"	"polarity"	"affirmative"
"gedeo-VAffImperfNonPres2-mar"	"pos"	"verb"
"gedeo-VAffImperfNonPres2-mar"	"tam"	"imperfectNonPresent2"
"gedeo-VAffImperfFut-mar"	"gender"	"f"
"gedeo-VAffImperfFut-mar"	"gender"	"m"
"gedeo-VAffImperfFut-mar"	"gender"	"⊤"
"gedeo-VAffImperfFut-mar"	"ns#type"	"Term"
"gedeo-VAffImperfFut-mar"	"number"	"pl"
"gedeo-VAffImperfFut-mar"	"number"	"sg"
"gedeo-VAffImperfFut-mar"	"person"	"p1"
"gedeo-VAffImperfFut-mar"	"person"	"p2"
"gedeo-VAffImperfFut-mar"	"person"	"p3"
"gedeo-VAffImperfFut-mar"	"polarity"	"affirmative"
"gedeo-VAffImperfFut-mar"	"pos"	"verb"
"gedeo-VAffImperfFut-mar"	"tam"	"imperfectFuture"
"gedeo-VAffImperfNonPres-mar"	"gender"	"f"
"gedeo-VAffImperfNonPres-mar"	"gender"	"m"
"gedeo-VAffImperfNonPres-mar"	"gender"	"⊤"
"gedeo-VAffImperfNonPres-mar"	"ns#type"	"Term"
"gedeo-VAffImperfNonPres-mar"	"number"	"pl"
"gedeo-VAffImperfNonPres-mar"	"number"	"sg"
"gedeo-VAffImperfNonPres-mar"	"person"	"p1"
"gedeo-VAffImperfNonPres-mar"	"person"	"p2"
"gedeo-VAffImperfNonPres-mar"	"person"	"p3"
"gedeo-VAffImperfNonPres-mar"	"polarity"	"affirmative"
"gedeo-VAffImperfNonPres-mar"	"pos"	"verb"
"gedeo-VAffImperfNonPres-mar"	"tam"	"imperfectNonPresent"
"gedeo-VAffHypothNonPres-mar"	"gender"	"f"
"gedeo-VAffHypothNonPres-mar"	"gender"	"m"
"gedeo-VAffHypothNonPres-mar"	"gender"	"⊤"
"gedeo-VAffHypothNonPres-mar"	"ns#type"	"Term"
"gedeo-VAffHypothNonPres-mar"	"number"	"pl"
"gedeo-VAffHypothNonPres-mar"	"number"	"sg"
"gedeo-VAffHypothNonPres-mar"	"person"	"p1"
"gedeo-VAffHypothNonPres-mar"	"person"	"p2"
"gedeo-VAffHypothNonPres-mar"	"person"	"p3"
"gedeo-VAffHypothNonPres-mar"	"polarity"	"affirmative"
"gedeo-VAffHypothNonPres-mar"	"pos"	"verb"
"gedeo-VAffHypothNonPres-mar"	"tam"	"hypothNonPres"
"gedeo-VNegImprtv-mar"	"gender"	"⊤"
"gedeo-VNegImprtv-mar"	"ns#type"	"Term"
"gedeo-VNegImprtv-mar"	"number"	"pl"
"gedeo-VNegImprtv-mar"	"number"	"sg"
"gedeo-VNegImprtv-mar"	"person"	"p2"
"gedeo-VNegImprtv-mar"	"polarity"	"negative"
"gedeo-VNegImprtv-mar"	"pos"	"verb"
"gedeo-VNegImprtv-mar"	"tam"	"imperative"
"gedeo-VAffPerfNonActual-mar"	"gender"	"f"
"gedeo-VAffPerfNonActual-mar"	"gender"	"m"
"gedeo-VAffPerfNonActual-mar"	"gender"	"⊤"
"gedeo-VAffPerfNonActual-mar"	"ns#type"	"Term"
"gedeo-VAffPerfNonActual-mar"	"number"	"pl"
"gedeo-VAffPerfNonActual-mar"	"number"	"sg"
"gedeo-VAffPerfNonActual-mar"	"person"	"p1"
"gedeo-VAffPerfNonActual-mar"	"person"	"p2"
"gedeo-VAffPerfNonActual-mar"	"person"	"p3"
"gedeo-VAffPerfNonActual-mar"	"polarity"	"affirmative"
"gedeo-VAffPerfNonActual-mar"	"pos"	"verb"
"gedeo-VAffPerfNonActual-mar"	"tam"	"perfectNonActual"
"gedeo-VAffImperfNonActual-mar"	"gender"	"f"
"gedeo-VAffImperfNonActual-mar"	"gender"	"m"
"gedeo-VAffImperfNonActual-mar"	"gender"	"⊤"
"gedeo-VAffImperfNonActual-mar"	"ns#type"	"Term"
"gedeo-VAffImperfNonActual-mar"	"number"	"pl"
"gedeo-VAffImperfNonActual-mar"	"number"	"sg"
"gedeo-VAffImperfNonActual-mar"	"person"	"p1"
"gedeo-VAffImperfNonActual-mar"	"person"	"p2"
"gedeo-VAffImperfNonActual-mar"	"person"	"p3"
"gedeo-VAffImperfNonActual-mar"	"polarity"	"affirmative"
"gedeo-VAffImperfNonActual-mar"	"pos"	"verb"
"gedeo-VAffImperfNonActual-mar"	"tam"	"imperfectNonActual"
"gedeo-VAffPerfNonPres2-mar"	"gender"	"f"
"gedeo-VAffPerfNonPres2-mar"	"gender"	"m"
"gedeo-VAffPerfNonPres2-mar"	"gender"	"⊤"
"gedeo-VAffPerfNonPres2-mar"	"ns#type"	"Term"
"gedeo-VAffPerfNonPres2-mar"	"number"	"pl"
"gedeo-VAffPerfNonPres2-mar"	"number"	"sg"
"gedeo-VAffPerfNonPres2-mar"	"person"	"p1"
"gedeo-VAffPerfNonPres2-mar"	"person"	"p2"
"gedeo-VAffPerfNonPres2-mar"	"person"	"p3"
"gedeo-VAffPerfNonPres2-mar"	"polarity"	"affirmative"
"gedeo-VAffPerfNonPres2-mar"	"pos"	"verb"
"gedeo-VAffPerfNonPres2-mar"	"tam"	"perfectNonPresent2"
"gedeo-VAffPerfActual-mar"	"gender"	"f"
"gedeo-VAffPerfActual-mar"	"gender"	"m"
"gedeo-VAffPerfActual-mar"	"gender"	"⊤"
"gedeo-VAffPerfActual-mar"	"ns#type"	"Term"
"gedeo-VAffPerfActual-mar"	"number"	"pl"
"gedeo-VAffPerfActual-mar"	"number"	"sg"
"gedeo-VAffPerfActual-mar"	"person"	"p1"
"gedeo-VAffPerfActual-mar"	"person"	"p2"
"gedeo-VAffPerfActual-mar"	"person"	"p3"
"gedeo-VAffPerfActual-mar"	"polarity"	"affirmative"
"gedeo-VAffPerfActual-mar"	"pos"	"verb"
"gedeo-VAffPerfActual-mar"	"tam"	"perfectActual"
"gedeo-VInterrPerf-mar"	"gender"	"⊤"
"gedeo-VInterrPerf-mar"	"ns#type"	"Term"
"gedeo-VInterrPerf-mar"	"number"	"pl"
"gedeo-VInterrPerf-mar"	"number"	"sg"
"gedeo-VInterrPerf-mar"	"person"	"p1"
"gedeo-VInterrPerf-mar"	"person"	"p2"
"gedeo-VInterrPerf-mar"	"polarity"	"interrogative"
"gedeo-VInterrPerf-mar"	"pos"	"verb"
"gedeo-VInterrPerf-mar"	"tam"	"perfect"
"gedeo-VAffDepCond-mar"	"gender"	"f"
"gedeo-VAffDepCond-mar"	"gender"	"m"
"gedeo-VAffDepCond-mar"	"gender"	"⊤"
"gedeo-VAffDepCond-mar"	"ns#type"	"Term"
"gedeo-VAffDepCond-mar"	"number"	"pl"
"gedeo-VAffDepCond-mar"	"number"	"sg"
"gedeo-VAffDepCond-mar"	"person"	"p1"
"gedeo-VAffDepCond-mar"	"person"	"p2"
"gedeo-VAffDepCond-mar"	"person"	"p3"
"gedeo-VAffDepCond-mar"	"polarity"	"affirmative"
"gedeo-VAffDepCond-mar"	"pos"	"verb"
"gedeo-VAffDepCond-mar"	"tam"	"dependentConditional"
"gedeo-VAffHypothNonActual-mar"	"gender"	"f"
"gedeo-VAffHypothNonActual-mar"	"gender"	"m"
"gedeo-VAffHypothNonActual-mar"	"gender"	"⊤"
"gedeo-VAffHypothNonActual-mar"	"ns#type"	"Term"
"gedeo-VAffHypothNonActual-mar"	"number"	"pl"
"gedeo-VAffHypothNonActual-mar"	"number"	"sg"
"gedeo-VAffHypothNonActual-mar"	"person"	"p1"
"gedeo-VAffHypothNonActual-mar"	"person"	"p2"
"gedeo-VAffHypothNonActual-mar"	"person"	"p3"
"gedeo-VAffHypothNonActual-mar"	"polarity"	"affirmative"
"gedeo-VAffHypothNonActual-mar"	"pos"	"verb"
"gedeo-VAffHypothNonActual-mar"	"tam"	"hypothNonActual"
"gedeo-PDemonstrative"	"case"	"absolutive"
"gedeo-PDemonstrative"	"case"	"nominative"
"gedeo-PDemonstrative"	"deixis"	"far"
"gedeo-PDemonstrative"	"deixis"	"near"
"gedeo-PDemonstrative"	"gender"	"f"
"gedeo-PDemonstrative"	"gender"	"m"
"gedeo-PDemonstrative"	"ns#type"	"Term"
"gedeo-PDemonstrative"	"number"	"pl"
"gedeo-PDemonstrative"	"number"	"sg"
"gedeo-PDemonstrative"	"pos"	"pronoun"
"gedeo-PDemonstrative"	"proClass"	"demonstrative"
"gedeo-VAffImperfActual-mar"	"gender"	"f"
"gedeo-VAffImperfActual-mar"	"gender"	"m"
"gedeo-VAffImperfActual-mar"	"gender"	"⊤"
"gedeo-VAffImperfActual-mar"	"ns#type"	"Term"
"gedeo-VAffImperfActual-mar"	"number"	"pl"
"gedeo-VAffImperfActual-mar"	"number"	"sg"
"gedeo-VAffImperfActual-mar"	"person"	"p1"
"gedeo-VAffImperfActual-mar"	"person"	"p2"
"gedeo-VAffImperfActual-mar"	"person"	"p3"
"gedeo-VAffImperfActual-mar"	"polarity"	"affirmative"
"gedeo-VAffImperfActual-mar"	"pos"	"verb"
"gedeo-VAffImperfActual-mar"	"tam"	"imperfectActual"
