?pdgmlabel	?prop1	?val1
"coptic_S-VAffPerf2-bok"	"person"	"p2"
"coptic_S-VAffPerf2-bok"	"person"	"p3"
"coptic_S-VAffPerf2-bok"	"polarity"	"affirmative"
"coptic_S-VAffPerf2-bok"	"pos"	"verb"
"coptic_S-VAffPerf2-bok"	"tam"	"perfect2"
"coptic_S-VInfinCompoundCausative-tamo"	"clauseConjugation"	"U"
"coptic_S-VInfinCompoundCausative-tamo"	"clauseConjugation"	"⊤"
"coptic_S-VInfinCompoundCausative-tamo"	"infinitiveForm"	"absolute"
"coptic_S-VInfinCompoundCausative-tamo"	"infinitiveForm"	"construct"
"coptic_S-VInfinCompoundCausative-tamo"	"infinitiveForm"	"pronominal"
"coptic_S-VInfinCompoundCausative-tamo"	"morphClass"	"infinitiveCompCaus"
"coptic_S-VInfinCompoundCausative-tamo"	"ns#type"	"Term"
"coptic_S-VInfinCompoundCausative-tamo"	"objectGender"	"f"
"coptic_S-VInfinCompoundCausative-tamo"	"objectGender"	"m"
"coptic_S-VInfinCompoundCausative-tamo"	"objectGender"	"⊤"
"coptic_S-VInfinCompoundCausative-tamo"	"objectNumber"	"pl"
"coptic_S-VInfinCompoundCausative-tamo"	"objectNumber"	"sg"
"coptic_S-VInfinCompoundCausative-tamo"	"objectNumber"	"⊤"
"coptic_S-VInfinCompoundCausative-tamo"	"objectPerson"	"p1"
"coptic_S-VInfinCompoundCausative-tamo"	"objectPerson"	"p2"
"coptic_S-VInfinCompoundCausative-tamo"	"objectPerson"	"p3"
"coptic_S-VInfinCompoundCausative-tamo"	"objectPerson"	"⊤"
"coptic_S-VInfinCompoundCausative-tamo"	"objectType"	"nominal"
"coptic_S-VInfinCompoundCausative-tamo"	"objectType"	"suffixPron"
"coptic_S-VInfinCompoundCausative-tamo"	"polarity"	"U"
"coptic_S-VInfinCompoundCausative-tamo"	"polarity"	"⊤"
"coptic_S-VInfinCompoundCausative-tamo"	"pos"	"verb"
"coptic_S-VInfinCompoundCausative-tamo"	"tam"	"U"
"coptic_S-VInfinCompoundCausative-tamo"	"tam"	"⊤"
"coptic_S-VInfinCV2-ti"	"clauseConjugation"	"U"
"coptic_S-VInfinCV2-ti"	"clauseConjugation"	"⊤"
"coptic_S-VInfinCV2-ti"	"infinitiveForm"	"absolute"
"coptic_S-VInfinCV2-ti"	"infinitiveForm"	"construct"
"coptic_S-VInfinCV2-ti"	"infinitiveForm"	"pronominal"
"coptic_S-VInfinCV2-ti"	"morphClass"	"infinitive"
"coptic_S-VInfinCV2-ti"	"ns#type"	"Term"
"coptic_S-VInfinCV2-ti"	"objectGender"	"f"
"coptic_S-VInfinCV2-ti"	"objectGender"	"m"
"coptic_S-VInfinCV2-ti"	"objectGender"	"⊤"
"coptic_S-VInfinCV2-ti"	"objectNumber"	"pl"
"coptic_S-VInfinCV2-ti"	"objectNumber"	"sg"
"coptic_S-VInfinCV2-ti"	"objectNumber"	"⊤"
"coptic_S-VInfinCV2-ti"	"objectPerson"	"p1"
"coptic_S-VInfinCV2-ti"	"objectPerson"	"p2"
"coptic_S-VInfinCV2-ti"	"objectPerson"	"p3"
"coptic_S-VInfinCV2-ti"	"objectPerson"	"⊤"
"coptic_S-VInfinCV2-ti"	"objectType"	"nominal"
"coptic_S-VInfinCV2-ti"	"objectType"	"suffixPron"
"coptic_S-VInfinCV2-ti"	"polarity"	"U"
"coptic_S-VInfinCV2-ti"	"polarity"	"⊤"
"coptic_S-VInfinCV2-ti"	"pos"	"verb"
"coptic_S-VInfinCV2-ti"	"stemClass"	"CV2"
"coptic_S-VInfinCV2-ti"	"tam"	"U"
"coptic_S-VInfinCV2-ti"	"tam"	"⊤"
"coptic_S-VAffPres2-rime"	"clauseConjugation"	"main"
"coptic_S-VAffPres2-rime"	"formClass"	"absoluteInfinitive"
"coptic_S-VAffPres2-rime"	"gender"	"f"
"coptic_S-VAffPres2-rime"	"gender"	"m"
"coptic_S-VAffPres2-rime"	"gender"	"⊤"
"coptic_S-VAffPres2-rime"	"ns#type"	"Term"
"coptic_S-VAffPres2-rime"	"number"	"pl"
"coptic_S-VAffPres2-rime"	"number"	"sg"
"coptic_S-VAffPres2-rime"	"number"	"⊤"
"coptic_S-VAffPres2-rime"	"person"	"nomSubj"
"coptic_S-VAffPres2-rime"	"person"	"p1"
"coptic_S-VAffPres2-rime"	"person"	"p2"
"coptic_S-VAffPres2-rime"	"person"	"p3"
"coptic_S-VAffPres2-rime"	"polarity"	"affirmative"
"coptic_S-VAffPres2-rime"	"pos"	"verb"
"coptic_S-VAffPres2-rime"	"tam"	"present2"
"coptic_S-VInfinCVReg-ji"	"clauseConjugation"	"U"
"coptic_S-VInfinCVReg-ji"	"clauseConjugation"	"⊤"
"coptic_S-VInfinCVReg-ji"	"infinitiveForm"	"absolute"
"coptic_S-VInfinCVReg-ji"	"infinitiveForm"	"construct"
"coptic_S-VInfinCVReg-ji"	"infinitiveForm"	"pronominal"
"coptic_S-VInfinCVReg-ji"	"morphClass"	"infinitive"
"coptic_S-VInfinCVReg-ji"	"ns#type"	"Term"
"coptic_S-VInfinCVReg-ji"	"objectGender"	"f"
"coptic_S-VInfinCVReg-ji"	"objectGender"	"m"
"coptic_S-VInfinCVReg-ji"	"objectGender"	"⊤"
"coptic_S-VInfinCVReg-ji"	"objectNumber"	"pl"
"coptic_S-VInfinCVReg-ji"	"objectNumber"	"sg"
"coptic_S-VInfinCVReg-ji"	"objectNumber"	"⊤"
"coptic_S-VInfinCVReg-ji"	"objectPerson"	"p1"
"coptic_S-VInfinCVReg-ji"	"objectPerson"	"p2"
"coptic_S-VInfinCVReg-ji"	"objectPerson"	"p3"
"coptic_S-VInfinCVReg-ji"	"objectPerson"	"⊤"
"coptic_S-VInfinCVReg-ji"	"objectType"	"nominal"
"coptic_S-VInfinCVReg-ji"	"objectType"	"suffixPron"
"coptic_S-VInfinCVReg-ji"	"polarity"	"U"
"coptic_S-VInfinCVReg-ji"	"polarity"	"⊤"
"coptic_S-VInfinCVReg-ji"	"pos"	"verb"
"coptic_S-VInfinCVReg-ji"	"stemClass"	"CVReg"
"coptic_S-VInfinCVReg-ji"	"tam"	"U"
"coptic_S-VInfinCVReg-ji"	"tam"	"⊤"
"coptic_S-VNegPerf1-bok"	"clauseConjugation"	"main"
"coptic_S-VNegPerf1-bok"	"formClass"	"absoluteInfinitive"
"coptic_S-VNegPerf1-bok"	"gender"	"f"
"coptic_S-VNegPerf1-bok"	"gender"	"m"
"coptic_S-VNegPerf1-bok"	"gender"	"⊤"
"coptic_S-VNegPerf1-bok"	"ns#type"	"Term"
"coptic_S-VNegPerf1-bok"	"number"	"pl"
"coptic_S-VNegPerf1-bok"	"number"	"sg"
"coptic_S-VNegPerf1-bok"	"number"	"⊤"
"coptic_S-VNegPerf1-bok"	"person"	"nomSubj"
"coptic_S-VNegPerf1-bok"	"person"	"p1"
"coptic_S-VNegPerf1-bok"	"person"	"p2"
"coptic_S-VNegPerf1-bok"	"person"	"p3"
"coptic_S-VNegPerf1-bok"	"polarity"	"negative"
"coptic_S-VNegPerf1-bok"	"pos"	"verb"
"coptic_S-VNegPerf1-bok"	"tam"	"perfect1"
"coptic_S-VAffFut3-rime"	"clauseConjugation"	"variable"
"coptic_S-VAffFut3-rime"	"formClass"	"absoluteInfinitive"
"coptic_S-VAffFut3-rime"	"gender"	"f"
"coptic_S-VAffFut3-rime"	"gender"	"m"
"coptic_S-VAffFut3-rime"	"gender"	"⊤"
"coptic_S-VAffFut3-rime"	"ns#type"	"Term"
"coptic_S-VAffFut3-rime"	"number"	"pl"
"coptic_S-VAffFut3-rime"	"number"	"sg"
"coptic_S-VAffFut3-rime"	"number"	"⊤"
"coptic_S-VAffFut3-rime"	"person"	"nomSubj"
"coptic_S-VAffFut3-rime"	"person"	"p1"
"coptic_S-VAffFut3-rime"	"person"	"p2"
"coptic_S-VAffFut3-rime"	"person"	"p3"
"coptic_S-VAffFut3-rime"	"polarity"	"affirmative"
"coptic_S-VAffFut3-rime"	"pos"	"verb"
"coptic_S-VAffFut3-rime"	"tam"	"future3"
"coptic_S-VNotYet-bok"	"clauseConjugation"	"variable"
"coptic_S-VNotYet-bok"	"formClass"	"absoluteInfinitive"
"coptic_S-VNotYet-bok"	"gender"	"f"
"coptic_S-VNotYet-bok"	"gender"	"m"
"coptic_S-VNotYet-bok"	"gender"	"⊤"
"coptic_S-VNotYet-bok"	"ns#type"	"Term"
"coptic_S-VNotYet-bok"	"number"	"pl"
"coptic_S-VNotYet-bok"	"number"	"sg"
"coptic_S-VNotYet-bok"	"number"	"⊤"
"coptic_S-VNotYet-bok"	"person"	"nomSubj"
"coptic_S-VNotYet-bok"	"person"	"p1"
"coptic_S-VNotYet-bok"	"person"	"p2"
"coptic_S-VNotYet-bok"	"person"	"p3"
"coptic_S-VNotYet-bok"	"polarity"	"negative"
"coptic_S-VNotYet-bok"	"pos"	"verb"
"coptic_S-VNotYet-bok"	"tam"	"notYet"
"coptic_S-VAffPres1-rime"	"clauseConjugation"	"main"
"coptic_S-VAffPres1-rime"	"formClass"	"absoluteInfinitive"
"coptic_S-VAffPres1-rime"	"gender"	"f"
"coptic_S-VAffPres1-rime"	"gender"	"m"
"coptic_S-VAffPres1-rime"	"gender"	"⊤"
"coptic_S-VAffPres1-rime"	"ns#type"	"Term"
"coptic_S-VAffPres1-rime"	"number"	"pl"
"coptic_S-VAffPres1-rime"	"number"	"sg"
"coptic_S-VAffPres1-rime"	"number"	"⊤"
"coptic_S-VAffPres1-rime"	"person"	"nomSubj"
"coptic_S-VAffPres1-rime"	"person"	"p1"
"coptic_S-VAffPres1-rime"	"person"	"p2"
"coptic_S-VAffPres1-rime"	"person"	"p3"
"coptic_S-VAffPres1-rime"	"polarity"	"affirmative"
"coptic_S-VAffPres1-rime"	"pos"	"verb"
"coptic_S-VAffPres1-rime"	"stemClass"	"U"
"coptic_S-VAffPres1-rime"	"stemClass"	"⊤"
"coptic_S-VAffPres1-rime"	"tam"	"present1"
"coptic_S-VAffTerminative-bok"	"clauseConjugation"	"terminative"
"coptic_S-VAffTerminative-bok"	"formClass"	"absoluteInfinitive"
"coptic_S-VAffTerminative-bok"	"gender"	"f"
"coptic_S-VAffTerminative-bok"	"gender"	"m"
"coptic_S-VAffTerminative-bok"	"gender"	"⊤"
"coptic_S-VAffTerminative-bok"	"ns#type"	"Term"
"coptic_S-VAffTerminative-bok"	"number"	"pl"
"coptic_S-VAffTerminative-bok"	"number"	"sg"
"coptic_S-VAffTerminative-bok"	"number"	"⊤"
"coptic_S-VAffTerminative-bok"	"person"	"nomSubj"
"coptic_S-VAffTerminative-bok"	"person"	"p1"
"coptic_S-VAffTerminative-bok"	"person"	"p2"
"coptic_S-VAffTerminative-bok"	"person"	"p3"
"coptic_S-VAffTerminative-bok"	"polarity"	"affirmative"
"coptic_S-VAffTerminative-bok"	"pos"	"verb"
"coptic_S-VAffTerminative-bok"	"tam"	"terminative"
"coptic_S-PIntensive1"	"gender"	"f"
"coptic_S-PIntensive1"	"gender"	"m"
"coptic_S-PIntensive1"	"gender"	"⊤"
"coptic_S-PIntensive1"	"morphClass"	"intensive1"
"coptic_S-PIntensive1"	"ns#type"	"Term"
"coptic_S-PIntensive1"	"number"	"pl"
"coptic_S-PIntensive1"	"number"	"sg"
"coptic_S-PIntensive1"	"person"	"p1"
"coptic_S-PIntensive1"	"person"	"p2"
"coptic_S-PIntensive1"	"person"	"p3"
"coptic_S-PIntensive1"	"pos"	"pronoun"
"coptic_S-VInfinCVC3Reg-mise"	"clauseConjugation"	"U"
"coptic_S-VInfinCVC3Reg-mise"	"clauseConjugation"	"⊤"
"coptic_S-VInfinCVC3Reg-mise"	"infinitiveForm"	"absolute"
"coptic_S-VInfinCVC3Reg-mise"	"infinitiveForm"	"construct"
"coptic_S-VInfinCVC3Reg-mise"	"infinitiveForm"	"pronominal"
"coptic_S-VInfinCVC3Reg-mise"	"morphClass"	"infinitive"
"coptic_S-VInfinCVC3Reg-mise"	"ns#type"	"Term"
"coptic_S-VInfinCVC3Reg-mise"	"objectGender"	"f"
"coptic_S-VInfinCVC3Reg-mise"	"objectGender"	"m"
"coptic_S-VInfinCVC3Reg-mise"	"objectGender"	"⊤"
"coptic_S-VInfinCVC3Reg-mise"	"objectNumber"	"pl"
"coptic_S-VInfinCVC3Reg-mise"	"objectNumber"	"sg"
"coptic_S-VInfinCVC3Reg-mise"	"objectNumber"	"⊤"
"coptic_S-VInfinCVC3Reg-mise"	"objectPerson"	"p1"
"coptic_S-VInfinCVC3Reg-mise"	"objectPerson"	"p2"
"coptic_S-VInfinCVC3Reg-mise"	"objectPerson"	"p3"
"coptic_S-VInfinCVC3Reg-mise"	"objectPerson"	"⊤"
"coptic_S-VInfinCVC3Reg-mise"	"objectType"	"nominal"
"coptic_S-VInfinCVC3Reg-mise"	"objectType"	"suffixPron"
"coptic_S-VInfinCVC3Reg-mise"	"polarity"	"U"
"coptic_S-VInfinCVC3Reg-mise"	"polarity"	"⊤"
"coptic_S-VInfinCVC3Reg-mise"	"pos"	"verb"
"coptic_S-VInfinCVC3Reg-mise"	"stemClass"	"CVCReg"
"coptic_S-VInfinCVC3Reg-mise"	"tam"	"U"
"coptic_S-VInfinCVC3Reg-mise"	"tam"	"⊤"
"coptic_S-VNegTemporal-bok"	"clauseConjugation"	"temporal"
"coptic_S-VNegTemporal-bok"	"formClass"	"absoluteInfinitive"
"coptic_S-VNegTemporal-bok"	"gender"	"f"
"coptic_S-VNegTemporal-bok"	"gender"	"m"
"coptic_S-VNegTemporal-bok"	"gender"	"⊤"
"coptic_S-VNegTemporal-bok"	"ns#type"	"Term"
"coptic_S-VNegTemporal-bok"	"number"	"pl"
"coptic_S-VNegTemporal-bok"	"number"	"sg"
"coptic_S-VNegTemporal-bok"	"number"	"⊤"
"coptic_S-VNegTemporal-bok"	"person"	"nomSubj"
"coptic_S-VNegTemporal-bok"	"person"	"p1"
"coptic_S-VNegTemporal-bok"	"person"	"p2"
"coptic_S-VNegTemporal-bok"	"person"	"p3"
"coptic_S-VNegTemporal-bok"	"polarity"	"negative"
"coptic_S-VNegTemporal-bok"	"pos"	"verb"
"coptic_S-VNegTemporal-bok"	"tam"	"simplePast"
"coptic_S-VInfinCVC3Irreg-eire"	"clauseConjugation"	"U"
"coptic_S-VInfinCVC3Irreg-eire"	"clauseConjugation"	"⊤"
"coptic_S-VInfinCVC3Irreg-eire"	"infinitiveForm"	"absolute"
"coptic_S-VInfinCVC3Irreg-eire"	"infinitiveForm"	"construct"
"coptic_S-VInfinCVC3Irreg-eire"	"infinitiveForm"	"pronominal"
"coptic_S-VInfinCVC3Irreg-eire"	"morphClass"	"infinitive"
"coptic_S-VInfinCVC3Irreg-eire"	"ns#type"	"Term"
"coptic_S-VInfinCVC3Irreg-eire"	"objectGender"	"f"
"coptic_S-VInfinCVC3Irreg-eire"	"objectGender"	"m"
"coptic_S-VInfinCVC3Irreg-eire"	"objectGender"	"⊤"
"coptic_S-VInfinCVC3Irreg-eire"	"objectNumber"	"pl"
"coptic_S-VInfinCVC3Irreg-eire"	"objectNumber"	"sg"
"coptic_S-VInfinCVC3Irreg-eire"	"objectNumber"	"⊤"
"coptic_S-VInfinCVC3Irreg-eire"	"objectPerson"	"p1"
"coptic_S-VInfinCVC3Irreg-eire"	"objectPerson"	"p2"
"coptic_S-VInfinCVC3Irreg-eire"	"objectPerson"	"p3"
"coptic_S-VInfinCVC3Irreg-eire"	"objectPerson"	"⊤"
"coptic_S-VInfinCVC3Irreg-eire"	"objectType"	"nominal"
"coptic_S-VInfinCVC3Irreg-eire"	"objectType"	"suffixPron"
"coptic_S-VInfinCVC3Irreg-eire"	"polarity"	"U"
"coptic_S-VInfinCVC3Irreg-eire"	"polarity"	"⊤"
"coptic_S-VInfinCVC3Irreg-eire"	"pos"	"verb"
"coptic_S-VInfinCVC3Irreg-eire"	"stemClass"	"CVC3Irreg"
"coptic_S-VInfinCVC3Irreg-eire"	"tam"	"U"
"coptic_S-VInfinCVC3Irreg-eire"	"tam"	"⊤"
"coptic_S-PIntensive3"	"gender"	"f"
"coptic_S-PIntensive3"	"gender"	"m"
"coptic_S-PIntensive3"	"gender"	"⊤"
"coptic_S-PIntensive3"	"morphClass"	"intensive3"
"coptic_S-PIntensive3"	"ns#type"	"Term"
"coptic_S-PIntensive3"	"number"	"pl"
"coptic_S-PIntensive3"	"number"	"sg"
"coptic_S-PIntensive3"	"person"	"p1"
"coptic_S-PIntensive3"	"person"	"p2"
"coptic_S-PIntensive3"	"person"	"p3"
"coptic_S-PIntensive3"	"pos"	"pronoun"
"coptic_S-VAffConditional-rime"	"clauseConjugation"	"conditional"
"coptic_S-VAffConditional-rime"	"formClass"	"absoluteInfinitive"
"coptic_S-VAffConditional-rime"	"gender"	"f"
"coptic_S-VAffConditional-rime"	"gender"	"m"
"coptic_S-VAffConditional-rime"	"gender"	"⊤"
"coptic_S-VAffConditional-rime"	"ns#type"	"Term"
"coptic_S-VAffConditional-rime"	"number"	"pl"
"coptic_S-VAffConditional-rime"	"number"	"sg"
"coptic_S-VAffConditional-rime"	"number"	"⊤"
"coptic_S-VAffConditional-rime"	"person"	"nomSubj"
"coptic_S-VAffConditional-rime"	"person"	"p1"
"coptic_S-VAffConditional-rime"	"person"	"p2"
"coptic_S-VAffConditional-rime"	"person"	"p3"
"coptic_S-VAffConditional-rime"	"polarity"	"affirmative"
"coptic_S-VAffConditional-rime"	"pos"	"verb"
"coptic_S-VAffConditional-rime"	"tam"	"conditional"
"coptic_S-VAffInjunct-rime"	"clauseConjugation"	"main"
"coptic_S-VAffInjunct-rime"	"formClass"	"absoluteInfinitive"
"coptic_S-VAffInjunct-rime"	"gender"	"f"
"coptic_S-VAffInjunct-rime"	"gender"	"m"
"coptic_S-VAffInjunct-rime"	"gender"	"⊤"
"coptic_S-VAffInjunct-rime"	"ns#type"	"Term"
"coptic_S-VAffInjunct-rime"	"number"	"pl"
"coptic_S-VAffInjunct-rime"	"number"	"sg"
"coptic_S-VAffInjunct-rime"	"number"	"⊤"
"coptic_S-VAffInjunct-rime"	"person"	"nomSubj"
"coptic_S-VAffInjunct-rime"	"person"	"p1"
"coptic_S-VAffInjunct-rime"	"person"	"p2"
"coptic_S-VAffInjunct-rime"	"person"	"p3"
"coptic_S-VAffInjunct-rime"	"polarity"	"affirmative"
"coptic_S-VAffInjunct-rime"	"pos"	"verb"
"coptic_S-VAffInjunct-rime"	"tam"	"injunct"
"coptic_S-VNegAorist-rime"	"clauseConjugation"	"main"
"coptic_S-VNegAorist-rime"	"formClass"	"absoluteInfinitive"
"coptic_S-VNegAorist-rime"	"gender"	"f"
"coptic_S-VNegAorist-rime"	"gender"	"m"
"coptic_S-VNegAorist-rime"	"gender"	"⊤"
"coptic_S-VNegAorist-rime"	"ns#type"	"Term"
"coptic_S-VNegAorist-rime"	"number"	"pl"
"coptic_S-VNegAorist-rime"	"number"	"sg"
"coptic_S-VNegAorist-rime"	"number"	"⊤"
"coptic_S-VNegAorist-rime"	"person"	"nomSubj"
"coptic_S-VNegAorist-rime"	"person"	"p1"
"coptic_S-VNegAorist-rime"	"person"	"p2"
"coptic_S-VNegAorist-rime"	"person"	"p3"
"coptic_S-VNegAorist-rime"	"polarity"	"affirmative"
"coptic_S-VNegAorist-rime"	"pos"	"verb"
"coptic_S-VNegAorist-rime"	"tam"	"aorist"
"coptic_S-VInfinCV3-ko"	"clauseConjugation"	"U"
"coptic_S-VInfinCV3-ko"	"clauseConjugation"	"⊤"
"coptic_S-VInfinCV3-ko"	"infinitiveForm"	"absolute"
"coptic_S-VInfinCV3-ko"	"infinitiveForm"	"construct"
"coptic_S-VInfinCV3-ko"	"infinitiveForm"	"pronominal"
"coptic_S-VInfinCV3-ko"	"morphClass"	"infinitive"
"coptic_S-VInfinCV3-ko"	"ns#type"	"Term"
"coptic_S-VInfinCV3-ko"	"objectGender"	"f"
"coptic_S-VInfinCV3-ko"	"objectGender"	"m"
"coptic_S-VInfinCV3-ko"	"objectGender"	"⊤"
"coptic_S-VInfinCV3-ko"	"objectNumber"	"pl"
"coptic_S-VInfinCV3-ko"	"objectNumber"	"sg"
"coptic_S-VInfinCV3-ko"	"objectNumber"	"⊤"
"coptic_S-VInfinCV3-ko"	"objectPerson"	"p1"
"coptic_S-VInfinCV3-ko"	"objectPerson"	"p2"
"coptic_S-VInfinCV3-ko"	"objectPerson"	"p3"
"coptic_S-VInfinCV3-ko"	"objectPerson"	"⊤"
"coptic_S-VInfinCV3-ko"	"objectType"	"nominal"
"coptic_S-VInfinCV3-ko"	"objectType"	"suffixPron"
"coptic_S-VInfinCV3-ko"	"polarity"	"U"
"coptic_S-VInfinCV3-ko"	"polarity"	"⊤"
"coptic_S-VInfinCV3-ko"	"pos"	"verb"
"coptic_S-VInfinCV3-ko"	"stemClass"	"CV3"
"coptic_S-VInfinCV3-ko"	"tam"	"U"
"coptic_S-VInfinCV3-ko"	"tam"	"⊤"
"coptic_S-VNegPres1-rime"	"clauseConjugation"	"main"
"coptic_S-VNegPres1-rime"	"formClass"	"absoluteInfinitive"
"coptic_S-VNegPres1-rime"	"gender"	"f"
"coptic_S-VNegPres1-rime"	"gender"	"m"
"coptic_S-VNegPres1-rime"	"gender"	"⊤"
"coptic_S-VNegPres1-rime"	"ns#type"	"Term"
"coptic_S-VNegPres1-rime"	"number"	"pl"
"coptic_S-VNegPres1-rime"	"number"	"sg"
"coptic_S-VNegPres1-rime"	"number"	"⊤"
"coptic_S-VNegPres1-rime"	"person"	"nomSubj"
"coptic_S-VNegPres1-rime"	"person"	"p1"
"coptic_S-VNegPres1-rime"	"person"	"p2"
"coptic_S-VNegPres1-rime"	"person"	"p3"
"coptic_S-VNegPres1-rime"	"polarity"	"affirmative"
"coptic_S-VNegPres1-rime"	"pos"	"verb"
"coptic_S-VNegPres1-rime"	"tam"	"present1"
"coptic_S-VAffRelPres1-bok"	"clauseConjugation"	"relative"
"coptic_S-VAffRelPres1-bok"	"clauseType"	"relative"
"coptic_S-VAffRelPres1-bok"	"formClass"	"absoluteInfinitive"
"coptic_S-VAffRelPres1-bok"	"gender"	"f"
"coptic_S-VAffRelPres1-bok"	"gender"	"m"
"coptic_S-VAffRelPres1-bok"	"gender"	"⊤"
"coptic_S-VAffRelPres1-bok"	"ns#type"	"Term"
"coptic_S-VAffRelPres1-bok"	"number"	"pl"
"coptic_S-VAffRelPres1-bok"	"number"	"sg"
"coptic_S-VAffRelPres1-bok"	"number"	"⊤"
"coptic_S-VAffRelPres1-bok"	"person"	"nomSubj"
"coptic_S-VAffRelPres1-bok"	"person"	"p1"
"coptic_S-VAffRelPres1-bok"	"person"	"p2"
"coptic_S-VAffRelPres1-bok"	"person"	"p3"
"coptic_S-VAffRelPres1-bok"	"polarity"	"affirmative"
"coptic_S-VAffRelPres1-bok"	"pos"	"verb"
"coptic_S-VAffRelPres1-bok"	"tam"	"present1"
"coptic_S-VInfinCV1-ji"	"clauseConjugation"	"U"
"coptic_S-VInfinCV1-ji"	"clauseConjugation"	"⊤"
"coptic_S-VInfinCV1-ji"	"infinitiveForm"	"absolute"
"coptic_S-VInfinCV1-ji"	"infinitiveForm"	"construct"
"coptic_S-VInfinCV1-ji"	"infinitiveForm"	"pronominal"
"coptic_S-VInfinCV1-ji"	"morphClass"	"infinitive"
"coptic_S-VInfinCV1-ji"	"ns#type"	"Term"
"coptic_S-VInfinCV1-ji"	"objectGender"	"f"
"coptic_S-VInfinCV1-ji"	"objectGender"	"m"
"coptic_S-VInfinCV1-ji"	"objectGender"	"⊤"
"coptic_S-VInfinCV1-ji"	"objectNumber"	"pl"
"coptic_S-VInfinCV1-ji"	"objectNumber"	"sg"
"coptic_S-VInfinCV1-ji"	"objectNumber"	"⊤"
"coptic_S-VInfinCV1-ji"	"objectPerson"	"p1"
"coptic_S-VInfinCV1-ji"	"objectPerson"	"p2"
"coptic_S-VInfinCV1-ji"	"objectPerson"	"p3"
"coptic_S-VInfinCV1-ji"	"objectPerson"	"⊤"
"coptic_S-VInfinCV1-ji"	"objectType"	"nominal"
"coptic_S-VInfinCV1-ji"	"objectType"	"suffixPron"
"coptic_S-VInfinCV1-ji"	"polarity"	"U"
"coptic_S-VInfinCV1-ji"	"polarity"	"⊤"
"coptic_S-VInfinCV1-ji"	"pos"	"verb"
"coptic_S-VInfinCV1-ji"	"stemClass"	"CV1"
"coptic_S-VInfinCV1-ji"	"tam"	"U"
"coptic_S-VInfinCV1-ji"	"tam"	"⊤"
"coptic_S-VInfinCVCC-sotp"	"clauseConjugation"	"U"
"coptic_S-VInfinCVCC-sotp"	"clauseConjugation"	"⊤"
"coptic_S-VInfinCVCC-sotp"	"infinitiveForm"	"absolute"
"coptic_S-VInfinCVCC-sotp"	"infinitiveForm"	"construct"
"coptic_S-VInfinCVCC-sotp"	"infinitiveForm"	"pronominal"
"coptic_S-VInfinCVCC-sotp"	"morphClass"	"infinitive"
"coptic_S-VInfinCVCC-sotp"	"ns#type"	"Term"
"coptic_S-VInfinCVCC-sotp"	"objectGender"	"f"
"coptic_S-VInfinCVCC-sotp"	"objectGender"	"m"
"coptic_S-VInfinCVCC-sotp"	"objectGender"	"⊤"
"coptic_S-VInfinCVCC-sotp"	"objectNumber"	"pl"
"coptic_S-VInfinCVCC-sotp"	"objectNumber"	"sg"
"coptic_S-VInfinCVCC-sotp"	"objectNumber"	"⊤"
